scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,event_count,max_event_size,p99_event_size,event_timestep_rate,propagated_share_total,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,0.8,normal,uniform,preferential_debt,baseline,sw_k6,186,4,3.1500000000000057,0.0186372745490981,0.1255813953488372,186,4,1,4,30,ok,1.0,3.5477827150381467,0.009973476761645839,186.0,1.0,-84.65637915333713,10.0,10.0,0.45454545454545453,0.011526151359171932,0.018250026253501403,ok,0.13488372093023254,2.0033421981411887,0.3903365138471986,0.16158999954723216,0.8716287330162251,-0.9397007740101039,0.7932274955181601,True,False,24.0,-0.8613840823615548,-0.9036638413103266,0.36617367792482747,ok,120.0,1.0,3.547683922048332,0.00996657941021728,186.0,1.0,-84.65605424425702,10.0,10.0,0.2727272727272727,0.007061979192382761,0.016035191333175908,0.0003249090801062948
c-0p50__money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,0.5,normal,biased,preferential_debt,baseline,sw_k24,63,5,3.140000000000008,0.0276679841897233,0.0735294117647058,63,3,1,5,30,ok,1.0,4.652742736067073,0.01446468442282467,63.0,1.0,-13.694024095933608,10.0,4.0,0.6,0.012974877541896246,0.0194308190314153,ok,0.07352941176470588,2.6100697927420065,4.167822531204587,1.3777703070793705,0.16827421634915773,-50.0,4.166784942980173,True,True,24.0,-0.44734788523521246,-1.2611246199495092,0.20726395161667688,ok,120.0,1.0,4.652741826569748,0.01446470989120896,63.0,1.0,-13.694023683984668,10.0,5.0,0.16666666666666666,0.007969434779361583,0.010126375365704533,4.119489407372612e-07
c-0p70__money-equal__income-biased__growth-random__spend-low__topo-er_k24,money-equal__income-biased__growth-random__spend-low__topo-er_k24,0.7,equal,biased,random,low,er_k24,44,4,3.140000000000001,0.0131069407208817,0.1020408163265306,44,3,1,4,30,ok,1.0,4.011778540886993,0.007190204755784024,44.0,1.0,-14.57101954902537,10.0,2.0,1.0,0.012158224215180369,0.012933688423881678,ok,0.10204081632653061,2.2823823856765264,1.5766416038213413,1.0635349100631506,0.28753944243140706,-50.0,4.569423874933332,True,True,24.0,-0.09320061288495436,-0.3999770874012821,0.6891733929085744,ok,120.0,1.0,4.011763540502061,0.0071909254022912705,44.0,1.0,-14.571012252334313,10.0,4.0,1.0,0.017683945886757146,0.01952962133083283,7.29669105759001e-06
c-0p80__money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,0.8,equal,uniform,random,high_wealth,er_k24,44,4,3.140000000000001,0.0044088176352705,0.1020408163265306,44,3,1,4,30,ok,1.0,4.011778540886993,0.007190204755784024,44.0,1.0,-14.571019549025372,10.0,7.0,1.0,0.021077752868078115,0.03131999406321406,ok,0.10204081632653061,2.2823823856765264,1.576641603821341,1.0635349100631504,0.2875394424314073,-50.0,4.5694237231400106,True,True,24.0,-0.09320061288498278,-0.3999770982337143,0.6891733849299786,ok,120.0,1.0,4.011763540502061,0.0071909254022912705,44.0,1.0,-14.571012252334315,10.0,4.0,1.0,0.01868032954051091,0.028081459293581933,7.29669105759001e-06
c-0p60__money-uniform__income-uniform__growth-random__spend-high_both__topo-ba_k12,money-uniform__income-uniform__growth-random__spend-high_both__topo-ba_k12,0.6,uniform,uniform,random,high_both,ba_k12,187,6,3.1399999999999864,0.0192268147234217,0.1004784688995215,187,5,1,6,30,ok,1.0,3.936424856156061,0.003760672882251126,187.0,1.0,-65.1491661346434,10.0,10.0,1.0,0.008384435151376246,0.010779174667865493,ok,0.10526315789473684,2.2512917986064953,5.178447200311468,1.0982404201549099,0.27209952052175734,-4.818825893445722,1.484774267392715,True,False,24.0,0.018008015411879463,0.16906080988615285,0.8657488103311757,ok,120.0,1.0,3.9364043875016628,0.0037609334406248918,187.0,1.0,-65.1491207191966,10.0,10.0,0.9090909090909091,0.009232941079333234,0.01586339264042925,4.5415446791707836e-05
c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.7,equal,uniform,preferential_debt,high_both,complete,188,5,3.1299999999999955,0.0189516129032258,0.1644444444444444,188,5,1,5,30,ok,1.0,3.297885446799586,0.022128874745183547,188.0,1.0,-102.25229294845792,10.0,10.0,0.09090909090909091,0.01102224063998981,0.018357876880397275,ok,0.16444444444444445,1.8051824895601956,-1.6847542323301703,-0.5450147412319203,0.5857433791062159,-0.45361721482343903,0.6651915837069969,True,False,24.0,-2.426757199601679,-1.232856337814957,0.21762936783022346,ok,120.0,1.0,3.2976186898789024,0.022106061664408205,188.0,1.0,-102.25111885232019,10.0,10.0,0.18181818181818182,0.012635184728239213,0.02083551514664514,0.0011740961377313397
c-0p50__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,0.5,equal,uniform,preferential_debt,high_income,sw_k24,88,4,3.1299999999999955,0.0166257320989986,0.1538461538461538,88,4,1,4,30,ok,1.0,3.38904416381099,0.01351841105544338,88.0,1.0,-44.82098178489001,10.0,10.0,0.36363636363636365,0.012039418340603004,0.020882715750150573,ok,0.15384615384615385,1.8718021769015913,-0.1713875041059293,-0.10246690228725595,0.918386082687249,-0.7557986534613901,0.7640668893315761,True,False,24.0,-0.6298166596449837,-0.7757266065111273,0.4379104267162254,ok,120.0,1.0,3.3888582155748486,0.013503646656915946,88.0,1.0,-44.820636671847964,10.0,10.0,0.6363636363636364,0.01743512646384108,0.028729186964946935,0.0003451130420444315
c-0p60__money-normal__income-biased__growth-random__spend-low__topo-complete,money-normal__income-biased__growth-random__spend-low__topo-complete,0.6,normal,biased,random,low,complete,192,5,3.0900000000000034,0.1013727560718057,0.0769230769230769,192,5,1,5,30,ok,1.0,4.400597363306558,0.009592726705799137,192.0,1.0,-49.15573060969562,10.0,9.0,0.4,0.007160261947935053,0.013269244449035721,ok,0.07692307692307693,2.5649493574615367,7.251658983007962,1.9368851907101865,0.05275937911781379,-50.0,4.322715533283628,True,True,24.0,-0.6705182931637057,-1.3993661230090377,0.16170322029520767,ok,120.0,1.0,4.40059419783395,0.009592706640024873,192.0,1.0,-49.15572614150132,10.0,10.0,0.18181818181818182,0.005758308587906713,0.010574426180073012,4.468194298112849e-06
c-0p70__money-pareto__income-biased__growth-preferential_debt__spend-low__topo-complete,money-pareto__income-biased__growth-preferential_debt__spend-low__topo-complete,0.7,pareto,biased,preferential_debt,low,complete,93,4,3.0799999999999983,0.0257119159524467,0.1226415094339622,93,4,1,4,30,ok,1.0,3.6615509620502698,0.008506766544191025,93.0,1.0,-39.099890412904706,10.0,10.0,0.9090909090909091,0.013135262239361779,0.018583280100792972,ok,0.12264150943396226,2.0984897366505306,0.3485590527216311,0.1996765420651621,0.8417335610245836,-1.0349435280901589,0.8010349426221588,True,False,24.0,-0.3304158259914315,-0.538056082244533,0.5905383311255779,ok,120.0,1.0,3.661488299778979,0.008502774204568464,93.0,1.0,-39.099799323599896,10.0,10.0,0.6363636363636364,0.011128416930773067,0.020908588046877043,9.108930481005473e-05
c-0p20__money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k12,money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k12,0.2,uniform,biased,random,high_both,ba_k12,97,5,3.079999999999984,0.0810359231411863,0.0841121495327102,97,4,1,5,30,ok,1.0,4.136765124972192,0.006592375148803509,97.0,1.0,-29.54973752879936,10.0,8.0,0.7777777777777778,0.010230406694891683,0.018519286919914668,ok,0.09345794392523363,2.3702437414678608,3.6701319138560105,1.2180070010235098,0.2232213122858464,-50.0,4.487738997892901,True,True,24.0,-0.2039743665191462,-0.5390651442336901,0.5898419052907671,ok,120.0,1.0,4.136756030315093,0.006592771734171721,97.0,1.0,-29.549728979644225,10.0,8.0,0.7777777777777778,0.009315657242930292,0.014607308712543838,8.549155133152908e-06
c-0p80__money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,0.8,pareto,uniform,preferential_debt,high_income,er_k24,194,4,3.069999999999993,0.019438877755511,0.1294642857142857,194,4,1,4,30,ok,1.0,3.5195606784128004,0.018115607752039797,194.0,1.0,-90.06673869634633,10.0,10.0,0.09090909090909091,0.007030484468085907,0.00966365346446184,ok,0.13392857142857145,2.010448670192884,-1.8584273889677296,-0.7282372491657259,0.46646836754611865,-0.42427326521309283,0.6072585848199196,True,False,24.0,-2.2497813114247998,-1.1853637437499496,0.2358736603082483,ok,120.0,1.0,3.5194501972312926,0.018107718160331965,194.0,1.0,-90.06634746016235,10.0,10.0,0.09090909090909091,0.007872365415739912,0.012679619132697984,0.00039123618398662074
c-0p50__money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.5,normal,biased,preferential_debt,baseline,complete,94,4,3.069999999999993,0.0406750324534833,0.128440366972477,94,4,1,4,30,ok,1.0,3.569415815509695,0.011349226236271992,94.0,1.0,-42.139490229679126,10.0,10.0,0.5454545454545454,0.012398408819687668,0.02002955622687104,ok,0.13761467889908258,1.9832976811269336,1.5269663833840106,0.9763103559985584,0.3289106895324747,-2.4370344558457373,1.166084395024897,True,False,24.0,-0.12787403146049636,-0.7852476755611524,0.43230836765248126,ok,120.0,1.0,3.569325340325664,0.011347218542852366,94.0,1.0,-42.13934314425274,10.0,10.0,0.5454545454545454,0.015179352047437356,0.0319960207258756,0.000147085426384308
c-0p70__money-normal__income-biased__growth-preferential_debt__spend-low__topo-er_k24,money-normal__income-biased__growth-preferential_debt__spend-low__topo-er_k24,0.7,normal,biased,preferential_debt,low,er_k24,95,4,3.0600000000000023,0.0271118721461187,0.1363636363636363,95,4,1,4,30,ok,1.0,3.5135428878690496,0.015036655886739747,95.0,1.0,-44.29219703828644,10.0,10.0,0.45454545454545453,0.013176855821349077,0.02678305599718903,ok,0.13636363636363635,1.9924301646902063,-0.47841451970520316,-0.2705292365896896,0.7867531276014333,-0.5924347363308373,0.6779257319548514,True,False,24.0,-0.7956683287508304,-0.76378697126667,0.4449942022175867,ok,120.0,1.0,3.5134296040705495,0.015028524804871712,95.0,1.0,-44.29199949281348,10.0,10.0,0.2727272727272727,0.011521170824539063,0.020405208457867977,0.00019754547295747216
c-0p80__money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k24,money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k24,0.8,lognormal,uniform,random,low,sw_k24,48,4,3.0600000000000023,0.0077021822849807,0.1111111111111111,48,3,1,4,30,ok,1.0,3.8584067938879114,0.004252247091131256,48.0,1.0,-17.630525786749395,10.0,6.0,1.0,0.0235462945380228,0.03424740907663576,ok,0.1111111111111111,2.1972245773362196,1.2064073887743296,0.7999508143757101,0.42373929504720076,-5.257506701179027,1.5662679861987525,True,False,24.0,-0.018546423393005718,-0.23398967421767672,0.8149929949534818,ok,120.0,1.0,3.85837853463817,0.004252103673075491,48.0,1.0,-17.63050847667975,10.0,8.0,1.0,0.00924788182270514,0.01570704123838014,1.7310069644338455e-05
c-0p80__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,0.8,equal,uniform,preferential_debt,baseline,er_k24,196,4,3.050000000000012,0.0196392785571142,0.1441048034934497,196,4,1,4,30,ok,1.0,3.435983833952629,0.01941471534673922,196.0,1.0,-96.5400236055472,10.0,10.0,0.09090909090909091,0.008629321101288733,0.016381976797778464,ok,0.14410480349344978,1.9372144420877595,-2.112907529201543,-0.8304547461300943,0.4062817237368789,-0.4196833417567412,0.6211671784044358,True,False,24.0,-2.455142548680072,-1.2987544143177703,0.19402822341485726,ok,120.0,1.0,3.4358296069450267,0.01940292919324582,196.0,1.0,-96.53941855367817,10.0,10.0,0.09090909090909091,0.011897303630973998,0.01702123962304958,0.0006050518690301487
c-0p70__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.7,pareto,biased,preferential_debt,high_wealth,sw_k24,297,4,3.0400000000000205,0.0301186492242166,0.1081081081081081,297,4,1,4,30,ok,1.0,3.8293700057376716,0.004479856427727413,297.0,1.0,-111.26666847900535,10.0,10.0,0.5454545454545454,0.004603061947417797,0.007472764424087092,ok,0.10810810810810813,2.2246235515243336,2.7996536756607124,0.9027384486054454,0.3666647253341955,-1.6435708512944351,0.9337884771079281,True,False,24.0,-0.4014874816353698,-0.6880680062113755,0.4914099567854999,ok,120.0,1.0,3.8293382166590395,0.004479696293205659,297.0,1.0,-111.26654438375112,10.0,10.0,0.8181818181818182,0.00742813775862392,0.010478698909132606,0.00012409525422185652
c-0p60__money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,0.6,pareto,uniform,preferential_debt,high_income,er_k24,197,4,3.039999999999992,0.020527248098364,0.1434782608695652,197,4,1,4,30,ok,1.0,3.5008812813476817,0.008107547567904994,197.0,1.0,-92.67178203792199,10.0,10.0,0.7272727272727273,0.011157714228004201,0.018515419859533547,ok,0.14347826086956522,1.9415717474567151,1.9105749246353945,0.8283944740950948,0.4074471349881884,-1.5455639027652233,0.9763648277659283,True,False,24.0,-0.4984769925771809,-0.942550570314596,0.34591083304395787,ok,120.0,1.0,3.5007621754435903,0.008107100348667795,197.0,1.0,-92.67134510990815,10.0,10.0,0.8181818181818182,0.013375769038748441,0.024060588914219135,0.0004369280138405429
c-0p60__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.6,pareto,biased,preferential_debt,baseline,complete,98,4,3.030000000000001,0.0241557801331032,0.1764705882352941,98,4,1,4,30,ok,1.0,3.169576768294151,0.03718796877269159,98.0,1.0,-58.550322973564974,10.0,10.0,0.09090909090909091,0.015073403506254624,0.02711035935569662,ok,0.17647058823529413,1.7346010553881064,-3.0964113952009114,-1.6164126388190423,0.10600512756751086,-0.09505771977732987,0.5053248718131034,True,False,24.0,-3.271012019404814,-1.40410449125839,0.16028773641195315,ok,120.0,1.0,3.169134712685532,0.0371459772911541,98.0,1.0,-58.54914350726824,10.0,9.0,0.1,0.015135533198001575,0.023324035784036946,0.001179466296733267
c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,0.3,normal,biased,random,high_wealth,complete,98,4,3.030000000000001,0.0663507109004739,0.0666666666666666,98,4,1,4,30,ok,1.0,4.55886660940172,0.011123164628260351,98.0,1.0,-22.63455020954573,10.0,5.0,0.5,0.0072376840816563036,0.01392259618733611,ok,0.06666666666666667,2.70805020110221,3.083102603890981,1.5709468916676035,0.11619498530754603,-50.0,4.235880409197744,True,True,24.0,-0.3439352400078055,-1.1827077270550357,0.23692500076081613,ok,120.0,1.0,4.558864998427006,0.011123156996983186,98.0,1.0,-22.634549181899597,10.0,4.0,0.2,0.004133395476751317,0.006534003362847494,1.0276461317459962e-06
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,money-lognormal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,0.7,lognormal,uniform,preferential_debt,low,sw_k24,67,5,3.0200000000000102,0.0191428571428571,0.1298701298701298,67,3,1,5,30,ok,1.0,3.6647060563144147,0.012786082386964326,67.0,1.0,-28.107222064067276,10.0,10.0,0.45454545454545453,0.010576784829240626,0.017698015923470718,ok,0.12987012987012986,2.0412203288596382,1.6255389895312036,0.6268569984265422,0.5307529769970076,-2.2648399164530804,1.1085143803523148,True,False,24.0,-0.01657975909894105,-0.07169908238028219,0.942841386439307,ok,120.0,1.0,3.6646443560170243,0.012787270800807105,67.0,1.0,-28.107157484371598,10.0,10.0,0.6363636363636364,0.01596274444812241,0.026063705394786002,6.457969567819077e-05
c-0p40__money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-complete,money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-complete,0.4,uniform,biased,preferential_debt,high_both,complete,199,4,3.0200000000000102,0.0496630895932118,0.0821917808219178,199,4,1,4,30,ok,1.0,4.07142152552559,0.003862340563765776,199.0,1.0,-63.32086902179154,10.0,10.0,0.6363636363636364,0.006065587274253881,0.011234326819053555,ok,0.09132420091324202,2.3933394562625097,3.6035342167683515,1.3834080742514037,0.16653977619050697,-4.815988907560616,1.451610021636252,True,False,24.0,-0.07852919470740022,-0.6599017537419369,0.5093168787228263,ok,120.0,1.0,4.07140964369131,0.003862349130853704,199.0,1.0,-63.320844616716805,10.0,10.0,0.8181818181818182,0.005939269083528487,0.009688202869159553,2.4405074732669618e-05
c-0p80__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,0.8,equal,uniform,preferential_debt,high_both,er_k12,200,5,3.019999999999982,0.0200400801603206,0.1106194690265486,200,4,1,5,30,ok,1.0,3.7864236622649274,0.008828840758008938,200.0,1.0,-77.15742476660546,10.0,10.0,0.5454545454545454,0.010082439083140726,0.01852574294619565,ok,0.11504424778761063,2.1624384612508036,3.5095017707652607,0.8622041310796087,0.3885751968153266,-1.9470095914634058,1.013078946162158,True,False,24.0,-0.11563994315967074,-0.2320242979917062,0.8165191416474209,ok,120.0,1.0,3.786385905673044,0.008829446655595485,200.0,1.0,-77.15732086084381,10.0,10.0,0.45454545454545453,0.00716323242968443,0.012584198581120658,0.00010390576164809318
c-0p40__money-equal__income-biased__growth-random__spend-high_income__topo-ba_k24,money-equal__income-biased__growth-random__spend-high_income__topo-ba_k24,0.4,equal,biased,random,high_income,ba_k24,100,4,3.010000000000005,0.0372856077554064,0.1071428571428571,100,4,1,4,30,ok,1.0,3.885198101925939,0.008907227769952453,100.0,1.0,-36.06808479703439,10.0,10.0,0.45454545454545453,0.00918584622065165,0.020782022697563508,ok,0.10714285714285712,2.2335922215070942,2.067890391751069,1.2167300402630874,0.22370694555566184,-5.082286170782782,1.5341742933160265,True,False,24.0,-0.07149539506687508,-0.7672866988090762,0.44291107500206095,ok,120.0,1.0,3.8851728755655257,0.008906880186710042,100.0,1.0,-36.06805331374277,10.0,9.0,0.5,0.011146070455479613,0.023305302701750973,3.148329161462016e-05
c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,lognormal,uniform,random,high_wealth,complete,100,4,3.010000000000005,0.0100200400801603,0.1071428571428571,100,4,1,4,30,ok,1.0,3.840547409482591,0.004390809165356502,100.0,1.0,-37.17931492920184,10.0,10.0,0.9090909090909091,0.00867123517116456,0.015310240301050018,ok,0.10714285714285712,2.2335922215070942,0.9566602595836033,0.5302198787710496,0.595959489928499,-1.6730938678111829,0.9388220375519858,True,False,24.0,-0.12893941380677787,-0.3914293466249699,0.6954799037906689,ok,120.0,1.0,3.8405170882537156,0.004390655173843627,100.0,1.0,-37.179275448709724,10.0,8.0,0.8888888888888888,0.009738947189650238,0.014323778742097181,3.948049211288662e-05
c-0p70__money-equal__income-uniform__growth-random__spend-baseline__topo-er_k12,money-equal__income-uniform__growth-random__spend-baseline__topo-er_k12,0.7,equal,uniform,random,baseline,er_k12,34,4,3.010000000000005,0.0044007248252653,0.081081081081081,34,2,1,4,30,insufficient_tail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c-0p50__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-complete,0.5,pareto,biased,preferential_debt,high_income,complete,200,4,3.009999999999991,0.0356315695706395,0.1304347826086956,200,4,1,4,30,ok,1.0,3.6014330620124215,0.006756779364687326,200.0,1.0,-87.6748121478967,10.0,10.0,0.7272727272727273,0.008001371561746629,0.01038837972425654,ok,0.13043478260869565,2.03688192726104,1.3840341449662477,0.5720575148864768,0.5672830104245957,-1.3104885399352983,0.8921537180445693,True,False,24.0,-0.5482625472686683,-0.828287552294068,0.40750767060902204,ok,120.0,1.0,3.6013533974926273,0.006756432580754201,200.0,1.0,-87.67454623319793,10.0,10.0,0.8181818181818182,0.013092141716722938,0.01850681833879777,0.00026591469877246254
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,0.8,uniform,uniform,preferential_debt,high_wealth,complete,167,7,3.0,0.0167334669338677,0.2037914691943128,167,4,1,7,30,ok,1.0,3.0554947929203773,0.024962801264863277,167.0,2.0,-108.64358219252803,10.0,10.0,0.09090909090909091,0.014505737078311386,0.022789193801724113,ok,0.2085308056872038,1.5676684995578052,-0.6108265950795853,-0.14206133044616565,0.8870315621614148,-0.5350858422036622,0.7612109853245428,True,False,24.0,-2.218924857485308,-1.1421919590990628,0.2533742375668361,ok,120.0,1.0,3.054804757297793,0.024890813649944277,167.0,2.0,-108.63997606781389,10.0,10.0,0.18181818181818182,0.014850571511063804,0.027632074427112935,0.003606124714139014
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-lognormal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.7,lognormal,uniform,preferential_debt,high_wealth,sw_k24,212,7,3.0,0.0216017933564295,0.1239669421487603,212,4,1,7,30,ok,1.0,3.714874604240858,0.006037135573974006,212.0,1.0,-85.90609293605301,10.0,10.0,0.8181818181818182,0.00859988137739578,0.01470222056793004,ok,0.12396694214876032,2.0877403444945313,4.784625113533799,0.8454358879028201,0.3978675142702919,-2.233191900743243,1.0905442782663697,True,False,24.0,-0.0895441909221863,-0.17954533207812012,0.8575095257398495,ok,120.0,1.0,3.7148241920728706,0.006037241939363391,212.0,1.0,-85.90593456459243,10.0,10.0,0.6363636363636364,0.009334125988491638,0.014952670414507324,0.0001583714605857267
c-0p70__money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,0.7,normal,uniform,random,high_wealth,ba_k12,176,7,3.0,0.0179922306276835,0.1155778894472361,176,4,1,7,30,ok,1.0,3.844575967034344,0.0031069947243276275,176.0,1.0,-65.25636586041314,10.0,9.0,0.7,0.007020716623009527,0.012268051766384812,ok,0.11557788944723618,2.1578106087953426,5.989744166675692,1.0440459132651223,0.2964641478357881,-5.7106977110032755,1.6327652997402784,True,False,24.0,0.007648694124937169,0.050030018674044614,0.9600984668252465,ok,120.0,1.0,3.844546138769328,0.003107018285236074,176.0,1.0,-65.25629777972941,10.0,10.0,1.0,0.006983999088971271,0.014199154535135084,6.80806837323189e-05
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,0.8,equal,biased,preferential_debt,high_both,er_k24,357,7,3.0,0.0357715430861723,0.1047381546134663,357,4,1,7,30,ok,1.0,3.813140255810062,0.0072972317326533975,357.0,2.0,-135.23373979323165,10.0,10.0,0.2727272727272727,0.006027511888476955,0.010055046031411647,ok,0.10972568578553617,2.209771793388308,3.4887745689679477,0.5540633241325764,0.5795355090453215,-1.21832329340778,0.8270770288773269,True,False,24.0,-0.7319040226945995,-0.527087483719791,0.598132838067071,ok,120.0,1.0,3.8131063673793584,0.007295321154847767,357.0,2.0,-135.2335778303387,10.0,10.0,0.45454545454545453,0.007335476569318844,0.01175242168802811,0.00016196289294612143
c-0p70__money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-complete,money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-complete,0.7,uniform,biased,preferential_debt,high_both,complete,376,7,3.0,0.0379032258064516,0.1004784688995215,376,5,1,7,30,ok,1.0,3.98016006510624,0.0008548484638446485,376.0,1.0,-127.18985262414104,10.0,10.0,1.0,0.004304916857701457,0.007687123002795335,ok,0.10047846889952153,2.297811814241388,9.133744288705298,1.3573026835877235,0.1746850550072947,-4.4187230621435765,1.4154710977037084,True,False,24.0,-0.011878852253195363,-0.10460363175655345,0.9166903327937466,ok,120.0,1.0,3.980142834543146,0.0008548519738759142,376.0,1.0,-127.18977944833097,10.0,10.0,1.0,0.005247310980266406,0.009242126884298027,7.317581007271201e-05
c-0p70__money-lognormal__income-biased__growth-preferential_debt__spend-low__topo-complete,money-lognormal__income-biased__growth-preferential_debt__spend-low__topo-complete,0.7,lognormal,biased,preferential_debt,low,complete,124,6,3.0,0.0369928400954653,0.1677852348993288,124,4,1,6,30,ok,1.0,3.361272796331976,0.010668123474390279,124.0,1.0,-64.42729490477595,10.0,10.0,0.7272727272727273,0.014324685319811348,0.02474882546136889,ok,0.16778523489932884,1.7850704810772584,2.9738949243678867,0.8776697945319318,0.38012294097321475,-2.1143831123959407,1.1494956819032867,True,False,24.0,-0.19480060292580223,-0.5248243289652246,0.5997053171917818,ok,120.0,1.0,3.3610651471046804,0.010669834192330141,124.0,1.0,-64.42673459228718,10.0,10.0,0.7272727272727273,0.014091084315187963,0.021088004873567972,0.0005603124887727517
c-0p60__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.6,pareto,biased,preferential_debt,high_wealth,er_k24,204,6,3.0,0.0330364372469635,0.1319148936170212,204,4,1,6,30,ok,1.0,3.6328523470604828,0.007321802183955395,204.0,1.0,-87.49301506194227,10.0,10.0,0.45454545454545453,0.006860258147721021,0.011523219201198732,ok,0.13191489361702127,2.0255983096590127,4.159498678675412,1.022368239953481,0.30660664654404557,-2.4660747651066974,1.1573405849125689,True,False,24.0,-0.16708999883016007,-0.5256689274338487,0.5991182566541986,ok,120.0,1.0,3.6327822043822753,0.00732202360554135,204.0,1.0,-87.4927838755547,10.0,10.0,0.7272727272727273,0.008777092585854917,0.014987436659469012,0.00023118638758035104
