seed,ended_by_default,macro_periods_completed,settlements_completed,checks_completed,uncapped_total_drive_steps,total_drive_steps,capped_macro_periods,time_steps_completed,total_credit_issued,failed_credit_events,avalanche_count,active_avalanche_macro_periods,avalanche_active_macro_rate,max_collapse_size,total_collapse_size,collapse_fraction,critical_event,unique_default_nodes,total_default_occurrences,repeat_default_occurrences,repeat_default_share,initial_total_money,final_cash_total,external_reset_cash_flow,final_active_credit,mean_active_credit_after_settlement,final_active_nodes,initial_money_gini,final_net_worth_gini,total_target_recovery,total_actual_recovery,total_creditor_loss,realized_recovery_share,total_income_last_macro,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_macro_periods,default_threshold,drive_rule,fixed_drive_steps,max_drive_steps_per_macro,settlement_mode,settlement_batches,default_check_every_settlements,recovery_rate,wipe_defaulted_assets,default_node_mode,validate_accounting,scenario_id,protocol_id,mechanism_id,run_index
2026086000,True,1000,1000,1000,26314,26314,0,26314,26314,0,997,997,0.997,33,18766,0.165,True,197,18766,18569,0.989502291378024,4355.0,4355.0,0.0,49.0,328.624,200,0.5284741676234215,0.9875763490241103,0.0,0.0,23064.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,0
2026086001,True,1000,1000,1000,23984,23984,0,23984,23984,0,999,999,0.999,30,17233,0.15,True,196,17233,17037,0.9886264724656183,3931.0,3931.0,0.0,52.0,320.114,200,0.5385919613329944,0.9896069702365811,0.0,0.0,21050.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,1
2026086002,True,1000,1000,1000,22665,22665,0,22665,22665,0,997,997,0.997,28,15392,0.14,True,196,15392,15196,0.9872661122661123,3649.0,3649.0,0.0,50.0,467.002,200,0.48188133735269956,0.9875075363113184,0.0,0.0,19489.0,0.0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,2
2026086003,True,1000,1000,1000,25493,25493,0,25493,25493,0,996,996,0.996,29,17919,0.145,True,195,17919,17724,0.9891176963000168,4142.0,4142.0,0.0,110.0,387.887,200,0.5174915499758572,0.9843046837276679,0.0,0.0,22211.0,0.0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,3
2026086004,True,1000,1000,1000,22252,22252,0,22252,22252,0,998,998,0.998,31,15704,0.155,True,196,15704,15508,0.9875191034131432,3602.0,3602.0,0.0,54.0,351.213,200,0.48373681288173254,0.9861604664075514,0.0,0.0,19424.0,0.0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,4
2026086005,True,1000,1000,1000,23974,23974,0,23974,23974,0,999,999,0.999,29,17175,0.145,True,197,17175,16978,0.9885298398835517,3896.0,3896.0,0.0,49.0,339.699,200,0.5481493839835729,0.9915118069815196,0.0,0.0,21048.0,0.0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,5
2026086006,True,1000,1000,1000,24968,24968,0,24968,24968,0,996,996,0.996,29,17225,0.145,True,195,17225,17030,0.9886792452830189,4056.0,4056.0,0.0,97.0,397.823,200,0.47638313609467464,0.9877021696252466,0.0,0.0,21642.0,0.0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,6
2026086007,True,1000,1000,1000,23871,23871,0,23871,23871,0,995,995,0.995,27,17144,0.135,True,197,17144,16947,0.9885090993933737,3913.0,3913.0,0.0,46.0,331.77,200,0.5201443904932279,0.9908037311525684,0.0,0.0,21012.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,7
2026086008,True,1000,1000,1000,21841,21841,0,21841,21841,0,1000,1000,1.0,29,15739,0.145,True,196,15739,15543,0.9875468581231336,3541.0,3541.0,0.0,56.0,303.152,200,0.5471152216887887,0.9922889014402712,0.0,0.0,19202.0,0.0,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,8
2026086009,True,1000,1000,1000,26632,26632,0,26632,26632,0,998,998,0.998,32,18548,0.16,True,195,18548,18353,0.9894867371145137,4346.0,4346.0,0.0,120.0,416.989,200,0.5118706856879891,0.983571099861942,0.0,0.0,23162.0,0.0,126,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,9
2026086010,True,1000,1000,1000,21709,21709,0,21709,21709,0,1000,1000,1.0,26,15098,0.13,True,196,15098,14902,0.987018148099086,3503.0,3503.0,0.0,60.0,365.27,200,0.49197116757065373,0.9820482443619756,0.0,0.0,18879.0,0.0,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,10
2026086011,True,1000,1000,1000,23106,23106,0,23106,23106,0,999,999,0.999,28,15936,0.14,True,194,15936,15742,0.9878263052208835,3703.0,3703.0,0.0,129.0,411.684,200,0.4992992168512018,0.9866662165811506,0.0,0.0,19961.0,0.0,105,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,True,continue,False,high_risk_income_c020__reference_period_end,high_risk_income_c020,reference_period_end,11
2026086000,True,1000,1000,11000,26314,26314,0,26314,26314,0,997,997,0.997,33,18766,0.165,True,197,18766,18569,0.989502291378024,4355.0,4355.0,0.0,49.0,328.624,200,0.5284741676234215,0.9875763490241103,0.0,0.0,23064.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,0
2026086001,True,1000,1000,11000,23984,23984,0,23984,23984,0,999,999,0.999,30,17233,0.15,True,196,17233,17037,0.9886264724656183,3931.0,3931.0,0.0,52.0,320.114,200,0.5385919613329944,0.9896069702365811,0.0,0.0,21050.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,1
2026086002,True,1000,1000,11000,22665,22665,0,22665,22665,0,997,997,0.997,28,15392,0.14,True,196,15392,15196,0.9872661122661123,3649.0,3649.0,0.0,50.0,467.002,200,0.48188133735269956,0.9875075363113184,0.0,0.0,19489.0,0.0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,2
2026086003,True,1000,1000,11000,25493,25493,0,25493,25493,0,996,996,0.996,29,17919,0.145,True,195,17919,17724,0.9891176963000168,4142.0,4142.0,0.0,110.0,387.887,200,0.5174915499758572,0.9843046837276679,0.0,0.0,22211.0,0.0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,3
2026086004,True,1000,1000,11000,22252,22252,0,22252,22252,0,998,998,0.998,31,15704,0.155,True,196,15704,15508,0.9875191034131432,3602.0,3602.0,0.0,54.0,351.213,200,0.48373681288173254,0.9861604664075514,0.0,0.0,19424.0,0.0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,4
2026086005,True,1000,1000,11000,23974,23974,0,23974,23974,0,999,999,0.999,29,17175,0.145,True,197,17175,16978,0.9885298398835517,3896.0,3896.0,0.0,49.0,339.699,200,0.5481493839835729,0.9915118069815196,0.0,0.0,21048.0,0.0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,5
2026086006,True,1000,1000,11000,24968,24968,0,24968,24968,0,996,996,0.996,29,17225,0.145,True,195,17225,17030,0.9886792452830189,4056.0,4056.0,0.0,97.0,397.823,200,0.47638313609467464,0.9877021696252466,0.0,0.0,21642.0,0.0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,6
2026086007,True,1000,1000,11000,23871,23871,0,23871,23871,0,995,995,0.995,27,17144,0.135,True,197,17144,16947,0.9885090993933737,3913.0,3913.0,0.0,46.0,331.77,200,0.5201443904932279,0.9908037311525684,0.0,0.0,21012.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,7
2026086008,True,1000,1000,11000,21841,21841,0,21841,21841,0,1000,1000,1.0,29,15739,0.145,True,196,15739,15543,0.9875468581231336,3541.0,3541.0,0.0,56.0,303.152,200,0.5471152216887887,0.9922889014402712,0.0,0.0,19202.0,0.0,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,8
2026086009,True,1000,1000,11000,26632,26632,0,26632,26632,0,998,998,0.998,32,18548,0.16,True,195,18548,18353,0.9894867371145137,4346.0,4346.0,0.0,120.0,416.989,200,0.5118706856879891,0.983571099861942,0.0,0.0,23162.0,0.0,126,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,9
2026086010,True,1000,1000,11000,21709,21709,0,21709,21709,0,1000,1000,1.0,26,15098,0.13,True,196,15098,14902,0.987018148099086,3503.0,3503.0,0.0,60.0,365.27,200,0.49197116757065373,0.9820482443619756,0.0,0.0,18879.0,0.0,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,10
2026086011,True,1000,1000,11000,23106,23106,0,23106,23106,0,999,999,0.999,28,15936,0.14,True,194,15936,15742,0.9878263052208835,3703.0,3703.0,0.0,129.0,411.684,200,0.4992992168512018,0.9866662165811506,0.0,0.0,19961.0,0.0,105,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,check_only,10,1,0.0,True,continue,False,high_risk_income_c020__check_only_b10,high_risk_income_c020,check_only_b10,11
2026086000,True,1000,10000,1000,27751,27751,0,27751,27751,0,998,998,0.998,31,21575,0.155,True,199,21575,21376,0.9907763615295481,4355.0,4355.0,0.0,5.0,268.8096,200,0.5284741676234215,0.9950000000000001,0.0,0.0,25373.0,0.0,126,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,0
2026086001,True,1000,10000,1000,25307,25307,0,25307,25307,0,1000,1000,1.0,27,19692,0.135,True,199,19692,19493,0.9898943733495836,3931.0,3931.0,0.0,2.0,257.4198,200,0.5385919613329944,0.9949974561180361,0.0,0.0,23196.0,0.0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,1
2026086002,True,1000,10000,1000,23642,23642,0,23642,23642,0,999,999,0.999,27,17755,0.135,True,199,17755,17556,0.988791889608561,3649.0,3649.0,0.0,0.0,337.2752,200,0.48188133735269956,0.9949917785694713,0.0,0.0,21325.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,2
2026086003,True,1000,10000,1000,26923,26923,0,26923,26923,0,999,999,0.999,29,20670,0.145,True,198,20670,20472,0.9904208998548621,4142.0,4142.0,0.0,36.0,313.978,200,0.5174915499758572,0.9944084983099952,0.0,0.0,24555.0,0.0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,3
2026086004,True,1000,10000,1000,23445,23445,0,23445,23445,0,997,997,0.997,26,17612,0.13,True,198,17612,17414,0.9887576652282535,3602.0,3602.0,0.0,28.0,338.7278,200,0.48373681288173254,0.9949805663520268,0.0,0.0,21144.0,0.0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,4
2026086005,True,1000,10000,1000,25293,25293,0,25293,25293,0,1000,1000,1.0,28,19697,0.14,True,197,19697,19500,0.9899984769254201,3896.0,3896.0,0.0,75.0,287.2717,200,0.5481493839835729,0.9937371663244354,0.0,0.0,23147.0,0.0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,5
2026086006,True,1000,10000,1000,26373,26373,0,26373,26373,0,998,998,0.998,29,19524,0.145,True,198,19524,19326,0.989858635525507,4056.0,4056.0,0.0,22.0,396.3652,200,0.47638313609467464,0.9918244575936885,0.0,0.0,23715.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,6
2026086007,True,1000,10000,1000,25176,25176,0,25176,25176,0,1000,1000,1.0,28,19589,0.14,True,199,19589,19390,0.9898412374291694,3913.0,3913.0,0.0,3.0,263.4014,200,0.5201443904932279,0.9949974444160492,0.0,0.0,23034.0,0.0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,7
2026086008,True,1000,10000,1000,22923,22923,0,22923,22923,0,1000,1000,1.0,28,17871,0.14,True,199,17871,17672,0.9888646410385541,3541.0,3541.0,0.0,3.0,258.0302,200,0.5471152216887887,0.9949830556340018,0.0,0.0,20967.0,0.0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,8
2026086009,True,1000,10000,1000,28321,28321,0,28321,28321,0,1000,1000,1.0,31,21833,0.155,True,197,21833,21636,0.990976961480328,4346.0,4346.0,0.0,76.0,319.6972,200,0.5118706856879891,0.993490566037736,0.0,0.0,25886.0,0.0,133,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,9
2026086010,True,1000,10000,1000,22989,22989,0,22989,22989,0,1000,1000,1.0,27,17089,0.135,True,196,17089,16893,0.988530633741003,3503.0,3503.0,0.0,114.0,398.6027,200,0.49197116757065373,0.9913003140165573,0.0,0.0,20595.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,10
2026086011,True,1000,10000,1000,24168,24168,0,24168,24168,0,1000,1000,1.0,26,18086,0.13,True,197,18086,17889,0.9891075970363817,3703.0,3703.0,0.0,68.0,379.0944,200,0.4992992168512018,0.9904280313259521,0.0,0.0,21747.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,10,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q10,high_risk_income_c020,flow_split_b10_check_q10,11
2026086000,True,1000,10000,2000,27779,27779,0,27779,27779,0,1985,999,0.999,17,22319,0.085,False,199,22319,22120,0.9910838299206953,4355.0,4355.0,0.0,1.0,254.2501,200,0.5284741676234215,0.9949931113662458,0.0,0.0,25488.0,0.0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,0
2026086001,True,1000,10000,2000,25455,25455,0,25455,25455,0,1986,1000,1.0,17,20370,0.085,False,199,20370,20171,0.9902307314678449,3931.0,3931.0,0.0,0.0,285.2391,200,0.5385919613329944,0.9950000000000001,0.0,0.0,23377.0,0.0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,1
2026086002,True,1000,10000,2000,23799,23799,0,23799,23799,0,1984,998,0.998,20,18576,0.1,True,198,18576,18378,0.9893410852713178,3649.0,3649.0,0.0,31.0,303.9376,200,0.48188133735269956,0.9917169087421212,0.0,0.0,21607.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,2
2026086003,True,1000,10000,2000,26863,26863,0,26863,26863,0,1984,999,0.999,19,21156,0.095,False,198,21156,20958,0.9906409529211572,4142.0,4142.0,0.0,42.0,329.9061,200,0.5174915499758572,0.992436021245775,0.0,0.0,24479.0,0.0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,3
2026086004,True,1000,10000,2000,23608,23608,0,23608,23608,0,1976,996,0.996,17,18280,0.085,False,197,18280,18083,0.9892231947483588,3602.0,3602.0,0.0,66.0,316.8087,200,0.48373681288173254,0.9904525263742368,0.0,0.0,21327.0,0.0,114,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,4
2026086005,True,1000,10000,2000,25422,25422,0,25422,25422,0,1990,999,0.999,19,20278,0.095,False,197,20278,20081,0.9902850379721866,3896.0,3896.0,0.0,74.0,314.3029,200,0.5481493839835729,0.9937012320328542,0.0,0.0,23276.0,0.0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,5
2026086006,True,1000,10000,2000,26161,26161,0,26161,26161,0,1969,996,0.996,19,20305,0.095,False,199,20305,20106,0.9901994582615119,4056.0,4056.0,0.0,3.0,337.1695,200,0.47638313609467464,0.9949926035502961,0.0,0.0,23696.0,0.0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,6
2026086007,True,1000,10000,2000,25215,25215,0,25215,25215,0,1983,998,0.998,17,20011,0.085,False,199,20011,19812,0.9900554694917795,3913.0,3913.0,0.0,1.0,293.6737,200,0.5201443904932279,0.9949974444160492,0.0,0.0,23092.0,0.0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,7
2026086008,True,1000,10000,2000,22768,22768,0,22768,22768,0,1992,999,0.999,18,18709,0.09,False,199,18709,18510,0.9893634079854615,3541.0,3541.0,0.0,0.0,199.9093,200,0.5471152216887887,0.9949971759390004,0.0,0.0,21117.0,0.0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,8
2026086009,True,1000,10000,2000,28122,28122,0,28122,28122,0,1988,999,0.999,20,22131,0.1,True,198,22131,21933,0.9910532736884913,4346.0,4346.0,0.0,27.0,343.9856,200,0.5118706856879891,0.9909042797975152,0.0,0.0,25622.0,0.0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,9
2026086010,True,1000,10000,2000,23049,23049,0,23049,23049,0,1988,1000,1.0,18,17759,0.09,False,196,17759,17563,0.9889633425305479,3503.0,3503.0,0.0,118.0,365.3551,200,0.49197116757065373,0.9886226091921211,0.0,0.0,20769.0,0.0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,10
2026086011,True,1000,10000,2000,24133,24133,0,24133,24133,0,1981,998,0.998,18,19071,0.09,False,197,19071,18874,0.9896701798542289,3703.0,3703.0,0.0,63.0,295.9722,200,0.4992992168512018,0.9932203618687552,0.0,0.0,21996.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,5,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q5,high_risk_income_c020,flow_split_b10_check_q5,11
2026086000,True,1000,10000,5000,27817,27817,0,27817,27817,0,4826,998,0.998,11,23035,0.055,False,199,23035,22836,0.9913609724332537,4355.0,4355.0,0.0,2.0,236.9836,200,0.5284741676234215,0.9949931113662458,0.0,0.0,25734.0,0.0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,0
2026086001,True,1000,10000,5000,25192,25192,0,25192,25192,0,4871,1000,1.0,10,20669,0.05,False,199,20669,20470,0.99037205476801,3931.0,3931.0,0.0,0.0,248.7774,200,0.5385919613329944,0.9949974561180361,0.0,0.0,23207.0,0.0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,1
2026086002,True,1000,10000,5000,23657,23657,0,23657,23657,0,4788,998,0.998,10,18552,0.05,False,199,18552,18353,0.9892733937041829,3649.0,3649.0,0.0,2.0,336.9549,200,0.48188133735269956,0.9949725952315704,0.0,0.0,21384.0,0.0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,2
2026086003,True,1000,10000,5000,27118,27118,0,27118,27118,0,4861,999,0.999,8,21653,0.04,False,197,21653,21456,0.9909019535399252,4142.0,4142.0,0.0,80.0,366.0398,200,0.5174915499758572,0.9881554804442299,0.0,0.0,24662.0,0.0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,3
2026086004,True,1000,10000,5000,23488,23488,0,23488,23488,0,4781,997,0.997,9,18545,0.045,False,195,18545,18350,0.9894850363979509,3602.0,3602.0,0.0,199.0,349.3391,200,0.48373681288173254,0.9843309272626319,0.0,0.0,21188.0,0.0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,4
2026086005,True,1000,10000,5000,25212,25212,0,25212,25212,0,4893,1000,1.0,9,20715,0.045,False,199,20715,20516,0.990393434709148,3896.0,3896.0,0.0,1.0,278.796,200,0.5481493839835729,0.9949922997946612,0.0,0.0,23230.0,0.0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,5
