seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,run_index,spending_label,topology_label,topology_family,target_mean_degree_requested
2026079078,True,120,185611,1,420,1581,1620,185611,420,801,29,29,2410,120,0.24166666666666667,True,2400,2400,801,0.0,0.22377083333333325,0,2253,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026087078,120,720,12.0,0.10084033613445378,0.10926350460136969,3.3936214677931695,0.28280178898276415,23,1,120,1.0,2.1707282913165264,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,2,high_both,er_k12,er,12
2026079079,True,120,185001,2,949,1573,1611,185001,949,978,31,31,2468,119,0.25833333333333336,True,2400,2400,978,0.0,0.24520833333333347,0,2251,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087079,120,1440,24.0,0.20168067226890757,0.19934423992374076,3.9895697345286076,0.16623207227202533,33,1,120,1.0,1.804201680672269,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,0,high_both,er_k24,er,24
2026079080,True,120,185257,2,947,1588,1615,185257,947,810,27,27,2483,119,0.225,True,2400,2400,810,0.0,0.23392361111111115,0,2259,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087080,120,1440,24.0,0.20168067226890757,0.2046929379217281,4.569828589053788,0.19040952454390783,37,1,120,1.0,1.8057422969187675,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,1,high_both,er_k24,er,24
2026079081,True,120,185180,2,945,1595,1616,185180,945,772,29,29,2449,119,0.24166666666666667,True,2400,2400,772,0.0,0.19709722222222226,0,2295,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087081,120,1440,24.0,0.20168067226890757,0.20327911844452398,4.6475800154489,0.19364916731037085,35,1,120,1.0,1.8033613445378152,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,2,high_both,er_k24,er,24
2026079073,True,120,170481,2,948,1430,1556,170481,948,984,30,30,2407,119,0.25,True,2400,2400,984,0.0,0.3361666666666667,0,2051,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087073,120,360,6.0,0.05042016806722689,0.0390602453102453,2.136976056643281,0.35616267610721347,12,2,119,0.9916666666666667,2.8075772681954136,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,0,high_both,er_k6,er,6
2026079074,True,120,185854,2,956,1589,1622,185854,956,889,28,28,2417,119,0.23333333333333334,True,2400,2400,889,0.0,0.24861111111111112,0,2285,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087074,120,360,6.0,0.05042016806722689,0.050330086580086544,2.217355782608345,0.36955929710139085,12,1,120,1.0,2.8415966386554623,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,1,high_both,er_k6,er,6
2026079075,True,120,170278,2,951,1452,1534,170278,951,925,32,32,2405,119,0.26666666666666666,True,2400,2400,925,0.0,0.3551041666666668,0,2059,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087075,120,360,6.0,0.05042016806722689,0.05854858104858103,2.3057898140695015,0.3842983023449169,11,2,119,0.9916666666666667,2.8260931491240564,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,2,high_both,er_k6,er,6
2026079094,True,120,186312,2,953,1592,1637,186312,953,800,30,30,2443,119,0.25,True,2400,2400,800,0.0,0.23534722222222215,0,2295,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087094,120,720,12.0,0.10084033613445378,0.5193518640945115,1.161895003862225,0.09682458365518543,17,1,120,1.0,2.5955182072829133,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,0,high_both,sw_k12,sw,12
2026079095,True,120,185988,2,946,1608,1626,185988,946,907,31,31,2460,119,0.25833333333333336,True,2400,2400,907,0.0,0.23719444444444449,0,2302,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087095,120,720,12.0,0.10084033613445378,0.5134289784289784,1.132843031197762,0.09440358593314684,15,1,120,1.0,2.665266106442577,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,1,high_both,sw_k12,sw,12
2026079096,True,120,185943,1,420,1607,1622,185943,420,825,33,33,2490,120,0.275,True,2400,2400,825,0.0,0.21405555555555567,0,2270,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087096,120,720,12.0,0.10084033613445378,0.5288215488215491,0.816496580927726,0.06804138174397717,14,1,120,1.0,2.652801120448179,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,2,high_both,sw_k12,sw,12
2026079097,True,120,185816,2,949,1603,1628,185816,949,512,29,29,2483,119,0.24166666666666667,True,2400,2400,512,0.0,0.1924027777777777,0,2270,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026087097,120,1440,24.0,0.20168067226890757,0.5450103377355475,1.5275252316519468,0.06364688465216445,28,1,120,1.0,1.9817927170868348,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,0,high_both,sw_k24,sw,24
2026079098,True,120,185686,2,953,1586,1618,185686,953,957,30,30,2506,119,0.25,True,2400,2400,957,0.0,0.23240972222222234,0,2269,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026087098,120,1440,24.0,0.20168067226890757,0.5426556401211114,1.570562531918633,0.06544010549660971,29,1,120,1.0,1.9918767507002801,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,1,high_both,sw_k24,sw,24
2026079099,True,120,185575,2,955,1592,1616,185575,955,604,30,30,2481,119,0.25,True,2400,2400,604,0.0,0.20272222222222225,0,2287,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026087099,120,1440,24.0,0.20168067226890757,0.5287057167695993,1.5275252316519468,0.06364688465216445,28,1,120,1.0,1.9701680672268909,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,2,high_both,sw_k24,sw,24
2026079091,True,120,187114,2,954,1618,1636,187114,954,930,31,31,2349,119,0.25833333333333336,True,2400,2400,930,0.0,0.23138888888888887,0,2303,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026087091,120,360,6.0,0.05042016806722689,0.4694642857142858,0.7745966692414834,0.12909944487358058,9,1,120,1.0,4.071708683473389,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,0,high_both,sw_k6,sw,6
2026079092,True,120,186850,2,950,1618,1636,186850,950,1304,27,27,2352,119,0.225,True,2400,2400,1304,0.0,0.2774305555555556,0,2307,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026087092,120,360,6.0,0.05042016806722689,0.4628174603174603,0.7745966692414834,0.12909944487358058,9,1,120,1.0,3.820588235294118,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,1,high_both,sw_k6,sw,6
2026079093,True,120,186776,2,949,1610,1629,186776,949,934,28,28,2367,119,0.23333333333333334,True,2400,2400,934,0.0,0.22831250000000014,0,2313,120,20.0,equal,uniform,preferential_debt,0.04,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026087093,120,360,6.0,0.05042016806722689,0.4342460317460319,0.7637626158259734,0.1272937693043289,8,1,120,1.0,3.7635854341736694,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,2,high_both,sw_k6,sw,6
2026079025,True,120,175844,1,420,1504,1572,175844,420,760,26,26,2228,120,0.21666666666666667,True,2400,2400,760,0.0,0.26231944444444455,0,2176,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026087025,120,720,12.0,0.10084033613445378,0.21622987749506142,7.956129712366434,0.6630108093638695,52,1,120,1.0,2.1446778711484593,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,0,high_income,ba_k12,ba,12
2026079026,True,120,176428,1,420,1521,1564,176428,420,708,28,28,2161,120,0.23333333333333334,True,2400,2400,708,0.0,0.2282777777777778,0,2178,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026087026,120,720,12.0,0.10084033613445378,0.19272932931538447,7.6583287994183165,0.638194066618193,48,1,120,1.0,2.1399159663865546,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,1,high_income,ba_k12,ba,12
2026079027,True,120,175961,1,420,1525,1558,175961,420,707,27,27,2210,120,0.225,True,2400,2400,707,0.0,0.23935416666666676,0,2169,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026087027,120,720,12.0,0.10084033613445378,0.17211821928585097,7.3824115301167,0.6152009608430583,42,1,120,1.0,2.14187675070028,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,2,high_income,ba_k12,ba,12
2026079028,True,120,178323,1,420,1557,1570,178323,420,969,28,28,2301,120,0.23333333333333334,True,2400,2400,969,0.0,0.26712500000000006,0,2230,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026087028,120,1440,24.0,0.20168067226890757,0.2813191116368466,10.868915922636136,0.4528714967765057,68,1,120,1.0,1.811204481792717,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0,high_income,ba_k24,ba,24
2026079029,True,120,177053,1,420,1514,1567,177053,420,651,27,27,2219,120,0.225,True,2400,2400,651,0.0,0.21915972222222235,0,2195,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026087029,120,1440,24.0,0.20168067226890757,0.30834104984860283,11.808189248709276,0.4920078853628865,73,1,120,1.0,1.807843137254902,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,1,high_income,ba_k24,ba,24
2026079030,True,120,177697,1,420,1541,1571,177697,420,581,26,26,2329,120,0.21666666666666667,True,2400,2400,581,0.0,0.20190277777777776,0,2213,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026087030,120,1440,24.0,0.20168067226890757,0.2870125965720351,11.206396982676159,0.46693320761150664,71,1,120,1.0,1.8128851540616246,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,2,high_income,ba_k24,ba,24
2026079022,True,120,172504,1,420,1502,1525,172504,420,800,26,26,2197,120,0.21666666666666667,True,2400,2400,800,0.0,0.25554861111111116,0,2154,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026087022,120,360,6.0,0.05042016806722689,0.12671350696350697,5.061291007901706,0.8435485013169509,37,1,120,1.0,2.63109243697479,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,0,high_income,ba_k6,ba,6
2026079023,True,120,173066,1,420,1494,1534,173066,420,661,26,26,2108,120,0.21666666666666667,True,2400,2400,661,0.0,0.23577083333333326,0,2127,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026087023,120,360,6.0,0.05042016806722689,0.16227430097370005,5.159134294304294,0.8598557157173823,34,1,120,1.0,2.6239495798319328,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,1,high_income,ba_k6,ba,6
2026079024,True,120,171384,1,420,1476,1520,171384,420,622,25,25,2132,120,0.20833333333333334,True,2400,2400,622,0.0,0.24563194444444458,0,2123,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026087024,120,360,6.0,0.05042016806722689,0.15192326687682722,5.333854141237834,0.8889756902063057,38,1,120,1.0,2.608263305322129,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,2,high_income,ba_k6,ba,6
2026079010,True,120,179409,3,1483,1527,1581,179409,1483,844,30,30,2524,118,0.25,True,2400,2400,844,0.0,0.2301875,0,2206,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026087010,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0,high_income,complete,complete,0
2026079011,True,120,179524,2,916,1565,1588,179524,916,666,28,28,2524,119,0.23333333333333334,True,2400,2400,666,0.0,0.2229027777777779,0,2220,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026087011,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,1,high_income,complete,complete,0
2026079012,True,120,179700,1,420,1555,1584,179700,420,677,31,31,2510,120,0.25833333333333336,True,2400,2400,677,0.0,0.22015277777777786,0,2228,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026087012,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,2,high_income,complete,complete,0
2026079016,True,120,179703,2,906,1569,1589,179703,906,779,27,27,2371,119,0.225,True,2400,2400,779,0.0,0.21543749999999995,0,2254,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026087016,120,720,12.0,0.10084033613445378,0.10346318406109418,2.972092416687835,0.24767436805731957,20,1,120,1.0,2.16078431372549,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,0,high_income,er_k12,er,12
2026079017,True,120,179673,2,910,1558,1581,179673,910,656,27,27,2427,119,0.225,True,2400,2400,656,0.0,0.20949305555555564,0,2216,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026087017,120,720,12.0,0.10084033613445378,0.0977143618765135,3.063222703842039,0.25526855865350323,21,1,120,1.0,2.161624649859944,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,1,high_income,er_k12,er,12
2026079018,True,120,180141,2,919,1569,1586,180141,919,729,28,28,2468,119,0.23333333333333334,True,2400,2400,729,0.0,0.20681944444444444,0,2228,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026087018,120,720,12.0,0.10084033613445378,0.0983727497562636,3.1963520874063085,0.2663626739505257,21,1,120,1.0,2.171848739495798,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,2,high_income,er_k12,er,12
2026079019,True,120,179853,2,916,1560,1576,179853,916,1250,29,29,2470,119,0.24166666666666667,True,2400,2400,1250,0.0,0.28021527777777777,0,2244,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087019,120,1440,24.0,0.20168067226890757,0.20183564696117526,4.197221303036887,0.1748842209598703,39,1,120,1.0,1.804341736694678,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,0,high_income,er_k24,er,24
2026079020,True,120,180113,2,923,1562,1586,180113,923,930,29,29,2459,119,0.24166666666666667,True,2400,2400,930,0.0,0.27936111111111117,0,2222,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087020,120,1440,24.0,0.20168067226890757,0.20867600838798872,4.501851470969102,0.18757714462371258,35,1,120,1.0,1.8051820728291317,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,1,high_income,er_k24,er,24
2026079021,True,120,180253,1,420,1569,1597,180253,420,799,31,31,2433,120,0.25833333333333336,True,2400,2400,799,0.0,0.23217361111111123,0,2245,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026087021,120,1440,24.0,0.20168067226890757,0.20085053734129907,4.155317877932646,0.17313824491386023,34,1,120,1.0,1.8032212885154062,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,2,high_income,er_k24,er,24
2026079013,True,120,158833,2,919,1303,1502,158833,919,758,27,27,2423,119,0.225,True,2400,2400,758,0.0,0.38318055555555564,0,1855,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087013,120,360,6.0,0.05042016806722689,0.04778429903429904,2.345207879911715,0.39086797998528583,13,2,119,0.9916666666666667,2.835493519441675,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,0,high_income,er_k6,er,6
2026079014,True,120,180670,2,910,1561,1596,180670,910,824,28,28,2423,119,0.23333333333333334,True,2400,2400,824,0.0,0.24240972222222235,0,2224,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087014,120,360,6.0,0.05042016806722689,0.04971681096681097,2.276693508870558,0.379448918145093,12,1,120,1.0,2.842296918767507,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,1,high_income,er_k6,er,6
2026079015,True,120,179385,1,420,1547,1593,179385,420,797,29,29,2429,120,0.24166666666666667,True,2400,2400,797,0.0,0.2237083333333334,0,2234,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026087015,120,360,6.0,0.05042016806722689,0.04214715839715836,2.37346441585572,0.39557740264262,13,1,120,1.0,2.838515406162465,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,2,high_income,er_k6,er,6
2026079034,True,120,181407,2,916,1601,1601,181407,916,828,30,30,2440,119,0.25,True,2400,2400,828,0.0,0.23830555555555555,0,2274,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087034,120,720,12.0,0.10084033613445378,0.5326828264328267,1.0408329997330663,0.08673608331108885,14,1,120,1.0,2.6621848739495797,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,0,high_income,sw_k12,sw,12
2026079035,True,120,180852,2,918,1583,1589,180852,918,789,31,31,2440,119,0.25833333333333336,True,2400,2400,789,0.0,0.22187500000000004,0,2243,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087035,120,720,12.0,0.10084033613445378,0.5077149702149699,1.0645812948447542,0.08871510790372951,14,1,120,1.0,2.60406162464986,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,1,high_income,sw_k12,sw,12
2026079036,True,120,181320,2,915,1584,1590,181320,915,969,31,31,2462,119,0.25833333333333336,True,2400,2400,969,0.0,0.22697222222222235,0,2271,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026087036,120,720,12.0,0.10084033613445378,0.5079846542346544,1.0801234497346435,0.09001028747788696,15,1,120,1.0,2.6145658263305322,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,2,high_income,sw_k12,sw,12
2026079037,True,120,180844,2,920,1572,1590,180844,920,767,28,28,2496,119,0.23333333333333334,True,2400,2400,767,0.0,0.23879861111111111,0,2245,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026087037,120,1440,24.0,0.20168067226890757,0.5640641349920524,1.5110702608857516,0.06296126087023965,28,1,120,1.0,2.014565826330532,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,0,high_income,sw_k24,sw,24
2026079038,True,120,180407,2,922,1560,1594,180407,922,602,31,31,2493,119,0.25833333333333336,True,2400,2400,602,0.0,0.19975694444444447,0,2226,120,20.0,equal,uniform,preferential_debt,0.02,0.4,0.7,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026087038,120,1440,24.0,0.20168067226890757,0.5455745834666507,1.4433756729740645,0.06014065304058602,28,1,120,1.0,1.9787114845938376,c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,1,high_income,sw_k24,sw,24
