scenario_id,scenario_base_id,scenario_index,protocol,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_settlements_completed,mean_checks_completed,mean_capped_periods,mean_max_uncapped_period_length_steps,mean_max_period_length_steps,mean_avalanche_count,event_count,events_per_run,events_per_period,event_timestep_rate,event_occupancy,event_period_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_repeat_default_share,mean_unique_default_nodes,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,42,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,er_k12,er,12,1,0.0,0.0,20.0,463.0,463.0,463.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.140875,0.0,0.0,12.0,0.1052686799068377,0.2882739180915468
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k24,43,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,er_k24,er,24,1,0.0,0.0,20.0,470.0,470.0,470.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.1154166666666667,0.0,0.0,24.0,0.1967468082099171,0.1759563813794434
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k6,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k6,44,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,ba_k6,ba,6,1,0.0,0.0,20.0,471.0,471.0,471.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.1435138888888889,0.0,0.0,6.0,0.1572541884168628,0.8536414374336005
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k12,45,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,ba_k12,ba,12,1,0.0,0.0,20.0,459.0,459.0,459.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.1386319444444443,0.0,0.0,12.0,0.1725124853504851,0.5964788655409653
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k24,46,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,ba_k24,ba,24,1,0.0,0.0,20.0,478.0,478.0,478.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.1308472222222223,0.0,0.0,24.0,0.28663117484232,0.4588696357273954
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k6,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k6,47,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,sw_k6,sw,6,1,0.0,0.0,20.0,448.0,448.0,448.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.1209236111111111,0.0,0.0,6.0,0.4442261904761906,0.123603308118261
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k12,48,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,sw_k12,sw,12,1,0.0,0.0,20.0,469.0,469.0,469.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.1254513888888888,0.0,0.0,12.0,0.506541514041514,0.0867360833110888
c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k24,49,timestep_settle_check,0.1,120,equal,uniform,random,high_both,0.04,0.4,sw_k24,sw,24,1,0.0,0.0,20.0,465.0,465.0,465.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.1318541666666666,0.0,0.0,24.0,0.5360675916167906,0.0669697969513399
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-complete,50,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,complete,complete,0,1,0.0,0.0,20.0,133.0,133.0,133.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0837430555555556,0.0,0.0,119.0,1.0,0.0
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,51,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,er_k6,er,6,1,0.0,0.0,20.0,132.0,132.0,132.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0827569444444444,0.0,0.0,6.0,0.0599732674732674,0.3726779962499649
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,52,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,er_k12,er,12,1,0.0,0.0,20.0,128.0,128.0,128.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0859236111111112,0.0,0.0,12.0,0.095458616482728,0.2641811247357893
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,53,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,er_k24,er,24,1,0.0,0.0,20.0,129.0,129.0,129.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.066861111111111,0.0,0.0,24.0,0.1985983754539878,0.1695070467233999
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,54,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,ba_k6,ba,6,1,0.0,0.0,20.0,129.0,129.0,129.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.1011874999999999,0.0,0.0,6.0,0.1056909719680617,0.7197607627229727
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,55,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,ba_k12,ba,12,1,0.0,0.0,20.0,126.0,126.0,126.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0958749999999999,0.0,0.0,12.0,0.1774837067429307,0.6076289681729822
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,56,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,ba_k24,ba,24,1,0.0,0.0,20.0,130.0,130.0,130.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0873680555555556,0.0,0.0,24.0,0.2800533686508641,0.452519950450315
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,57,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,sw_k6,sw,6,1,0.0,0.0,20.0,132.0,132.0,132.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0859930555555554,0.0,0.0,6.0,0.4667857142857144,0.1097134314340638
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,58,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,sw_k12,sw,12,1,0.0,0.0,20.0,137.0,137.0,137.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0873055555555555,0.0,0.0,12.0,0.5111817580567583,0.0944035859331468
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,59,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,low,0.01,0.1,sw_k24,sw,24,1,0.0,0.0,20.0,131.0,131.0,131.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0842222222222222,0.0,0.0,24.0,0.5542592425566527,0.0620353095392424
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,60,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,complete,complete,0,1,0.0,0.0,20.0,210.0,210.0,210.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.1108402777777777,0.0,0.0,119.0,1.0,0.0
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,61,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,er_k6,er,6,1,0.0,0.0,20.0,210.0,210.0,210.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.1094236111111111,0.0,0.0,6.0,0.0445689958189958,0.4076808846434963
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,62,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,er_k12,er,12,1,0.0,0.0,20.0,220.0,220.0,220.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.1114236111111111,0.0,0.0,12.0,0.1008770459429194,0.2780554168053822
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,63,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,er_k24,er,24,1,0.0,0.0,20.0,214.0,214.0,214.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.10975,0.0,0.0,24.0,0.2064348631017891,0.181381657163991
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,64,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,1,0.0,0.0,20.0,222.0,222.0,222.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.1217569444444444,0.0,0.0,6.0,0.1480834798634648,0.8213020376433003
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,65,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,1,0.0,0.0,20.0,216.0,216.0,216.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.1069999999999999,0.0,0.0,12.0,0.1757743066857891,0.5957022000220505
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,66,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,210.0,210.0,210.0,0.0,60.0,60.0,1.0,1,1.0,0.05,0.0047619047619047,0.0047619047619047,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,173.0,186.0,0.0,0.117576388888889,0.0,1.0,24.0,0.2799077839472997,0.4478924412053511
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,67,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,sw_k6,sw,6,1,0.0,0.0,20.0,211.0,211.0,211.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.1160000000000001,0.0,0.0,6.0,0.4418253968253968,0.1118033988749894
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,68,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,sw_k12,sw,12,1,0.0,0.0,20.0,207.0,207.0,207.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.1100833333333333,0.0,0.0,12.0,0.5262565675065674,0.0900102874778869
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,69,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,baseline,0.02,0.2,sw_k24,sw,24,1,0.0,0.0,20.0,217.0,217.0,217.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.1154513888888888,0.0,0.0,24.0,0.5508942737348533,0.0521527315431071
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,70,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,complete,complete,0,1,0.0,0.0,20.0,280.0,280.0,280.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.1276736111111112,0.0,0.0,119.0,1.0,0.0
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,71,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,er_k6,er,6,1,0.0,0.0,20.0,301.0,301.0,301.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.1261805555555555,0.0,0.0,6.0,0.0448208273208272,0.3806670558472422
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,72,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,er_k12,er,12,1,0.0,0.0,20.0,300.0,300.0,300.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.1289305555555555,0.0,0.0,12.0,0.0943416726891958,0.2493045883608598
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,73,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,er_k24,er,24,1,0.0,0.0,20.0,283.0,283.0,283.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.121951388888889,0.0,0.0,24.0,0.1936449618645289,0.1576557137374794
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,74,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,ba_k6,ba,6,1,1.0,0.0,20.0,308.0,308.0,308.0,0.0,60.0,60.0,1.0,1,1.0,0.05,0.0032467532467532,0.0032467532467532,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,245.0,284.0,0.0,0.1244097222222222,0.0,1.0,6.0,0.1000188674557869,0.7090682462060882
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,75,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,ba_k12,ba,12,1,1.0,0.0,20.0,296.0,296.0,296.0,0.0,60.0,60.0,1.0,1,1.0,0.05,0.0033783783783783,0.0033783783783783,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,119.0,270.0,0.0,0.1227222222222221,0.0,1.0,12.0,0.1673682225121575,0.6251851577584687
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,76,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,ba_k24,ba,24,1,0.0,0.0,20.0,302.0,302.0,302.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.1557847222222221,0.0,0.0,24.0,0.2761567426171548,0.4387218388134466
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,77,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,sw_k6,sw,6,1,0.0,0.0,20.0,292.0,292.0,292.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.12525,0.0,0.0,6.0,0.4467063492063493,0.1427248064296125
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,78,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,sw_k12,sw,12,1,0.0,0.0,20.0,297.0,297.0,297.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.1307916666666666,0.0,0.0,12.0,0.4988711057461057,0.0974204328708343
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,79,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_income,0.02,0.4,sw_k24,sw,24,1,0.0,0.0,20.0,291.0,291.0,291.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.1183680555555555,0.0,0.0,24.0,0.5688299684425372,0.054326686710022
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,80,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,complete,complete,0,1,0.0,0.0,20.0,338.0,338.0,338.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.1286944444444444,0.0,0.0,119.0,1.0,0.0
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k6,81,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,er_k6,er,6,1,0.0,0.0,20.0,343.0,343.0,343.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.1393819444444444,0.0,0.0,6.0,0.0448396782955606,0.3996526269427266
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,82,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,er_k12,er,12,1,0.0,0.0,20.0,347.0,347.0,347.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.1249583333333332,0.0,0.0,12.0,0.1017937007952487,0.2619814101406038
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,83,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,er_k24,er,24,1,0.0,0.0,20.0,352.0,352.0,352.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.1245625000000001,0.0,0.0,24.0,0.204178621055762,0.1955080040040039
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,84,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,ba_k6,ba,6,1,1.0,0.0,20.0,337.0,337.0,337.0,0.0,60.0,60.0,2.0,2,2.0,0.1,0.0059347181008902,0.0059347181008902,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,214.0,286.0,0.0,0.1405208333333334,0.0,2.0,6.0,0.1256700939164931,0.7882235065616201
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,85,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,ba_k12,ba,12,1,1.0,0.0,20.0,355.0,355.0,355.0,0.0,60.0,60.0,1.0,1,1.0,0.05,0.0028169014084507,0.0028169014084507,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,168.0,333.0,0.0,0.1451041666666666,0.0,1.0,12.0,0.1886204927474239,0.6165164982322797
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,86,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,344.0,344.0,344.0,0.0,60.0,60.0,1.0,1,1.0,0.05,0.002906976744186,0.002906976744186,0.05,0.0,1.0,0.0083333333333333,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,304.0,314.0,0.0,0.1324236111111112,0.0,1.0,24.0,0.2713249369276821,0.4331797270486304
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,87,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,sw_k6,sw,6,1,0.0,0.0,20.0,345.0,345.0,345.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.1274027777777777,0.0,0.0,6.0,0.3987896825396829,0.1360827634879543
c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,88,timestep_settle_check,0.1,120,equal,uniform,preferential_debt,high_wealth,0.04,0.2,sw_k12,sw,12,1,0.0,0.0,20.0,336.0,336.0,336.0,0.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.1285763888888889,0.0,0.0,12.0,0.545530765530766,0.086066296582387
