seed,ended_by_default,periods_completed,time_steps_completed,settlements_completed,checks_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,max_period_length_steps_cap,max_uncapped_period_length_steps,capped_periods,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,avalanche_period_count,avalanche_timestep_rate,avalanche_period_occupancy,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,total_default_occurrences,unique_default_nodes,repeat_default_occurrences,repeat_default_share,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,scenario_index,run_index,protocol,spending_label,topology_label,topology_family,target_mean_degree_requested,sw_rewire_probability
2026068506,True,20,5886,5886,5886,1,66,212,480,500,480,0,5886,66,2669,3,3,240,224,20,0.038056405028882,1.0,0.025,False,2307,2307,2669,0.5335536772142755,0.4899400375668257,0,245,240,42,198,0.825,120,20.0,lognormal,uniform,random,0.01,0.1,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2985385033200644,11.366617790706258,0.4736090746127607,75,1,120,1.0,1.8135854341736692,c-0p80__money-lognormal__income-uniform__growth-random__spend-low__topo-ba_k24,money-lognormal__income-uniform__growth-random__spend-low__topo-ba_k24,7606,0,timestep_settle_check,low,ba_k24,ba,24,0.1
2026068507,True,20,6942,6942,6942,1,71,266,480,500,480,0,6942,71,4754,3,3,116,109,19,0.0157015269374819,0.95,0.025,False,2726,2726,4754,0.5665505013450722,0.4807043286867205,0,327,116,32,84,0.7241379310344828,120,20.0,lognormal,uniform,random,0.01,0.1,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4133267195767196,0.9219544457292888,0.1536590742882148,9,1,120,1.0,3.5350140056022408,c-0p80__money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k6,money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k6,7607,0,timestep_settle_check,low,sw_k6,sw,6,0.1
2026068508,True,20,6483,6483,6483,1,72,229,480,500,480,0,6483,72,4945,3,3,97,94,18,0.0144994601264846,0.9,0.025,False,2461,2461,4945,0.541219693891372,0.4697040498442368,0,274,97,29,68,0.7010309278350515,120,20.0,lognormal,uniform,random,0.01,0.1,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5120079920079921,1.0567244989431572,0.0880603749119297,15,1,120,1.0,2.612745098039216,c-0p80__money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k12,money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k12,7608,0,timestep_settle_check,low,sw_k12,sw,12,0.1
2026068509,True,20,6232,6232,6232,1,217,226,480,500,480,0,6232,217,4478,4,4,54,48,18,0.0077021822849807,0.9,0.0333333333333333,False,2370,2370,4478,0.4863572433192686,0.4368565400843882,0,285,54,31,23,0.4259259259259259,120,20.0,lognormal,uniform,random,0.01,0.1,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.545065292105219,1.5811388300841898,0.0658807845868412,30,1,120,1.0,1.9715686274509805,c-0p80__money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k24,money-lognormal__income-uniform__growth-random__spend-low__topo-sw_k24,7609,0,timestep_settle_check,low,sw_k24,sw,24,0.1
2026068510,True,20,9980,9980,9980,1,251,500,500,500,573,19,9980,251,5266,5,5,215,199,20,0.019939879759519,1.0,0.0416666666666666,False,2580,2580,5266,0.6037726098191214,0.4631912144702843,0,673,215,54,161,0.7488372093023256,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026077510.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-complete,money-lognormal__income-uniform__growth-random__spend-baseline__topo-complete,7610,0,timestep_settle_check,baseline,complete,complete,0,
2026068511,True,20,9980,9980,9980,1,51,500,500,500,563,19,9980,51,3552,3,3,218,200,20,0.0200400801603206,1.0,0.025,False,2597,2597,3552,0.5277531767423951,0.4967237838531639,0,676,218,58,160,0.7339449541284404,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.042343721093721,2.442676128074835,0.4071126880124724,13,3,118,0.9833333333333332,2.81428364479212,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k6,money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k6,7611,0,timestep_settle_check,baseline,er_k6,er,6,0.1
2026068512,True,20,9980,9980,9980,1,97,500,500,500,551,19,9980,97,4460,2,2,213,200,20,0.0200400801603206,1.0,0.0166666666666666,False,2051,2051,4460,0.4995083699008613,0.4080407931090526,0,681,213,57,156,0.7323943661971831,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.0974690153327924,3.1278320500521337,0.2606526708376778,20,1,120,1.0,2.157703081232493,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k12,money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k12,7612,0,timestep_settle_check,baseline,er_k12,er,12,0.1
2026068513,True,20,9980,9980,9980,1,156,500,500,500,566,19,9980,156,5616,3,3,163,147,20,0.0147294589178356,1.0,0.025,False,2517,2517,5616,0.5579890080784002,0.451069394782148,0,677,163,43,120,0.7361963190184049,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2017097079505586,4.2387104957364885,0.1766129373223537,37,1,120,1.0,1.803781512605042,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k24,money-lognormal__income-uniform__growth-random__spend-baseline__topo-er_k24,7613,0,timestep_settle_check,baseline,er_k24,er,24,0.1
2026068514,True,20,9980,9980,9980,1,150,500,500,500,568,19,9980,150,2765,3,3,639,604,20,0.0605210420841683,1.0,0.025,False,2661,2661,2765,0.528507453338344,0.456560816735563,0,684,639,43,596,0.9327073552425664,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1330653264386494,4.876815901111435,0.8128026501852391,34,1,120,1.0,2.653781512605042,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k6,money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k6,7614,0,timestep_settle_check,baseline,ba_k6,ba,6,0.1
2026068515,True,20,9980,9980,9980,1,35,500,500,500,558,19,9980,35,2484,4,4,359,323,20,0.0323647294589178,1.0,0.0333333333333333,False,2191,2191,2484,0.4975696029210406,0.432667731629393,0,687,359,64,295,0.8217270194986073,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1816987914557914,7.14142842854285,0.5951190357119042,41,1,120,1.0,2.1549019607843136,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k12,money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k12,7615,0,timestep_settle_check,baseline,ba_k12,ba,12,0.1
2026068516,True,20,9975,9975,9975,1,101,500,500,500,570,18,9975,101,4145,3,3,240,213,20,0.0213533834586466,1.0,0.025,False,2487,2487,4145,0.5487970781396596,0.4524225975070366,0,697,240,50,190,0.7916666666666666,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2923776151079176,11.250925887825112,0.4687885786593797,66,1,120,1.0,1.811484593837535,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k24,money-lognormal__income-uniform__growth-random__spend-baseline__topo-ba_k24,7616,0,timestep_settle_check,baseline,ba_k24,ba,24,0.1
2026068517,True,20,9975,9975,9975,1,189,500,500,500,560,18,9975,189,6826,2,2,106,104,20,0.0104260651629072,1.0,0.0166666666666666,False,2444,2444,6826,0.5034710856519367,0.3463516093835244,0,712,106,37,69,0.6509433962264151,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4615873015873017,0.816496580927726,0.1360827634879543,8,1,120,1.0,3.7670868347338935,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k6,money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k6,7617,0,timestep_settle_check,baseline,sw_k6,sw,6,0.1
2026068518,True,20,9980,9980,9980,1,146,500,500,500,575,19,9980,146,6329,3,3,130,123,20,0.0123246492985971,1.0,0.025,False,2446,2446,6329,0.4857795039520305,0.3887230853093486,0,678,130,43,87,0.6692307692307692,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5014173789173788,1.0082988974836116,0.0840249081236342,15,1,120,1.0,2.5878151260504203,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k12,money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k12,7618,0,timestep_settle_check,baseline,sw_k12,sw,12,0.1
2026068519,True,20,9980,9980,9980,1,205,500,500,500,561,19,9980,205,6260,3,3,101,94,19,0.0094188376753507,0.95,0.025,False,2507,2507,6260,0.5091377476399415,0.3938272836059036,0,699,101,43,58,0.5742574257425742,120,20.0,lognormal,uniform,random,0.02,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5498358201605722,1.408308678285174,0.0586795282618822,27,1,120,1.0,1.9826330532212888,c-0p80__money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k24,money-lognormal__income-uniform__growth-random__spend-baseline__topo-sw_k24,7619,0,timestep_settle_check,baseline,sw_k24,sw,24,0.1
2026068520,True,20,9980,9980,9980,1,156,500,500,500,749,19,9980,156,6587,2,2,152,147,19,0.0147294589178356,0.95,0.0166666666666666,False,2469,2469,6587,0.5675273390036453,0.4339509923045768,0,882,152,47,105,0.6907894736842105,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026077520.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-complete,money-lognormal__income-uniform__growth-random__spend-high_income__topo-complete,7620,0,timestep_settle_check,high_income,complete,complete,0,
2026068521,True,20,9980,9980,9980,1,184,500,500,500,750,19,9980,184,4212,3,3,296,281,20,0.0281563126252505,1.0,0.025,False,2467,2467,4212,0.5253445480340495,0.4377888123226592,0,949,296,53,243,0.8209459459459459,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0409836459836459,2.224859546128699,0.3708099243547831,12,1,120,1.0,2.859243697478992,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k6,money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k6,7621,0,timestep_settle_check,high_income,er_k6,er,6,0.1
2026068522,True,20,9980,9980,9980,1,113,500,500,500,754,19,9980,113,3436,3,3,353,330,20,0.033066132264529,1.0,0.025,False,2097,2097,3436,0.5262001271657923,0.456576855825783,0,891,353,65,288,0.8158640226628895,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.0983079611020786,3.0767948691238205,0.256399572426985,18,1,120,1.0,2.168067226890756,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k12,money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k12,7622,0,timestep_settle_check,high_income,er_k12,er,12,0.1
2026068523,True,20,9980,9980,9980,1,106,500,500,500,732,19,9980,106,4942,2,2,200,189,20,0.018937875751503,1.0,0.0166666666666666,False,2167,2167,4942,0.5183241039840025,0.4514036302107369,0,865,200,57,143,0.715,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2019761798903468,4.445971959725642,0.1852488316552351,36,1,120,1.0,1.8049019607843135,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k24,money-lognormal__income-uniform__growth-random__spend-high_income__topo-er_k24,7623,0,timestep_settle_check,high_income,er_k24,er,24,0.1
2026068524,True,20,9980,9980,9980,1,60,500,500,500,718,19,9980,60,2180,3,3,535,495,20,0.0495991983967935,1.0,0.025,False,2286,2286,2180,0.524533391659376,0.4162073490813649,0,854,535,55,480,0.897196261682243,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.13669208406184,5.422176684690384,0.903696114115064,43,1,120,1.0,2.623249299719888,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k6,money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k6,7624,0,timestep_settle_check,high_income,ba_k6,ba,6,0.1
2026068525,True,20,9980,9980,9980,1,74,500,500,500,740,19,9980,74,3044,4,4,368,340,20,0.034068136272545,1.0,0.0333333333333333,False,2245,2245,3044,0.4934632516703787,0.4408945805493689,0,910,368,54,314,0.8532608695652174,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1777701021637038,7.347335117805185,0.6122779264837654,42,1,120,1.0,2.141316526610644,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k12,money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k12,7625,0,timestep_settle_check,high_income,ba_k12,ba,12,0.1
2026068526,True,20,9980,9980,9980,1,25,500,500,500,738,19,9980,25,3420,3,3,371,349,20,0.0349699398797595,1.0,0.025,False,2218,2218,3420,0.5167944093778178,0.4250826570483919,0,884,371,59,312,0.8409703504043127,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2842239853742416,10.938464243210744,0.4557693434671143,60,1,120,1.0,1.8096638655462185,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k24,money-lognormal__income-uniform__growth-random__spend-high_income__topo-ba_k24,7626,0,timestep_settle_check,high_income,ba_k24,ba,24,0.1
2026068527,True,20,9980,9980,9980,1,213,500,500,500,777,19,9980,213,5920,2,2,130,123,20,0.0123246492985971,1.0,0.0166666666666666,False,2797,2797,5920,0.5433649147896555,0.4127845310451674,0,954,130,42,88,0.676923076923077,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4360780423280425,0.8660254037844386,0.1443375672974064,9,1,120,1.0,3.6788515406162463,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k6,money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k6,7627,0,timestep_settle_check,high_income,sw_k6,sw,6,0.1
2026068528,True,20,9980,9980,9980,1,89,500,500,500,729,19,9980,89,4742,3,3,233,218,20,0.0218436873747495,1.0,0.025,False,2287,2287,4742,0.5840657338580382,0.459958460865763,0,902,233,60,173,0.7424892703862661,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5250252987752987,1.0165300454651272,0.0847108371220939,14,1,120,1.0,2.656862745098039,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k12,money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k12,7628,0,timestep_settle_check,high_income,sw_k12,sw,12,0.1
2026068529,True,20,9980,9980,9980,1,52,500,500,500,744,19,9980,52,5613,3,3,122,116,20,0.0116232464929859,1.0,0.025,False,2487,2487,5613,0.5462572041281331,0.4183252915158826,0,913,122,50,72,0.5901639344262295,120,20.0,lognormal,uniform,random,0.02,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5631210642551221,1.4832396974191326,0.0618016540591305,28,1,120,1.0,2.004201680672269,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k24,money-lognormal__income-uniform__growth-random__spend-high_income__topo-sw_k24,7629,0,timestep_settle_check,high_income,sw_k24,sw,24,0.1
2026068530,True,20,9980,9980,9980,1,40,500,500,500,614,19,9980,40,6258,4,4,112,100,19,0.0100200400801603,0.95,0.0333333333333333,False,2158,2158,6258,0.4955437133147977,0.3365384615384617,0,741,112,47,65,0.5803571428571429,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026077530.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-complete,7630,0,timestep_settle_check,high_wealth,complete,complete,0,
2026068531,True,20,9980,9980,9980,1,165,500,500,500,597,19,9980,165,4057,3,3,182,172,20,0.0172344689378757,1.0,0.025,False,2264,2264,4057,0.4865282685512369,0.3771643109540636,0,738,182,49,133,0.7307692307692307,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.047516835016835,2.179449471770337,0.3632415786283895,11,1,120,1.0,2.878711484593837,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,7631,0,timestep_settle_check,high_wealth,er_k6,er,6,0.1
2026068532,True,20,9980,9980,9980,1,29,500,500,500,610,19,9980,29,4632,3,3,175,167,20,0.0167334669338677,1.0,0.025,False,2298,2298,4632,0.5231940818102698,0.3948868581375109,0,698,175,47,128,0.7314285714285714,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1075724792636556,3.3065591380365986,0.2755465948363832,22,1,120,1.0,2.167927170868347,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,7632,0,timestep_settle_check,high_wealth,er_k12,er,12,0.1
2026068533,True,20,9980,9980,9980,1,273,500,500,500,618,19,9980,273,6188,3,3,116,107,20,0.0107214428857715,1.0,0.025,False,2377,2377,6188,0.5110328144720235,0.3636551675781798,0,737,116,37,79,0.6810344827586207,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2061349750357909,4.492586485904677,0.1871911035793615,36,1,120,1.0,1.803501400560224,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,7633,0,timestep_settle_check,high_wealth,er_k24,er,24,0.1
2026068534,True,20,9980,9980,9980,1,124,500,500,500,605,19,9980,124,3060,3,3,307,272,20,0.027254509018036,1.0,0.025,False,2275,2275,3060,0.5276520146520147,0.3624652014652014,0,760,307,52,255,0.8306188925081434,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1453808163399193,4.91256891385081,0.8187614856418017,29,1,120,1.0,2.643557422969188,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,7634,0,timestep_settle_check,high_wealth,ba_k6,ba,6,0.1
2026068535,True,20,9980,9980,9980,1,111,500,500,500,636,19,9980,111,3835,3,3,281,262,20,0.02625250501002,1.0,0.025,False,2726,2726,3835,0.4999510882856444,0.3613536316947909,0,766,281,46,235,0.8362989323843416,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1764207962612679,7.429670248402684,0.6191391873668903,43,1,120,1.0,2.152521008403361,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,7635,0,timestep_settle_check,high_wealth,ba_k12,ba,12,0.1
2026068536,True,20,9980,9980,9980,1,81,500,500,500,598,19,9980,81,4155,3,3,247,221,20,0.0221442885771543,1.0,0.025,False,2093,2093,4155,0.4998447204968945,0.3873984710941234,0,746,247,45,202,0.8178137651821862,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2775865566621949,10.715253924507186,0.4464689135211327,64,1,120,1.0,1.8099439775910364,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,7636,0,timestep_settle_check,high_wealth,ba_k24,ba,24,0.1
2026068537,True,20,9980,9980,9980,1,68,500,500,500,624,19,9980,68,7527,3,3,92,89,18,0.0089178356713426,0.9,0.025,False,2430,2430,7527,0.5247393689986284,0.3516941015089163,0,732,92,31,61,0.6630434782608695,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.441170634920635,0.7745966692414834,0.1290994448735805,8,1,120,1.0,3.8124649859943975,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,7637,0,timestep_settle_check,high_wealth,sw_k6,sw,6,0.1
2026068538,True,20,9980,9980,9980,1,153,500,500,500,614,19,9980,153,7227,3,3,78,73,19,0.007314629258517,0.95,0.025,False,2653,2653,7227,0.5510020103028019,0.3305032039200906,0,762,78,33,45,0.5769230769230769,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.513643671143671,1.0165300454651272,0.0847108371220939,14,1,120,1.0,2.613305322128852,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,7638,0,timestep_settle_check,high_wealth,sw_k12,sw,12,0.1
2026068539,True,20,9980,9980,9980,1,95,500,500,500,609,19,9980,95,6753,2,2,105,98,18,0.0098196392785571,0.9,0.0166666666666666,False,2213,2213,6753,0.5207674348546467,0.3506891098056937,0,750,105,45,60,0.5714285714285714,120,20.0,lognormal,uniform,random,0.04,0.2,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5575371790507971,1.449137674618944,0.060380736442456,30,1,120,1.0,2.0014005602240896,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,money-lognormal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,7639,0,timestep_settle_check,high_wealth,sw_k24,sw,24,0.1
2026068540,True,20,9980,9980,9980,1,255,500,500,500,794,19,9980,255,6052,4,4,119,109,20,0.0109218436873747,1.0,0.0333333333333333,False,2301,2301,6052,0.5029081558742576,0.3362849485730841,0,1007,119,48,71,0.5966386554621849,120,20.0,lognormal,uniform,random,0.04,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026077540.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_both__topo-complete,money-lognormal__income-uniform__growth-random__spend-high_both__topo-complete,7640,0,timestep_settle_check,high_both,complete,complete,0,
2026068541,True,20,9980,9980,9980,1,3,500,500,500,795,19,9980,3,4013,3,3,206,193,20,0.0193386773547094,1.0,0.025,False,2276,2276,4013,0.495738137082601,0.3518599882835385,0,981,206,46,160,0.7766990291262136,120,20.0,lognormal,uniform,random,0.04,0.4,0.8,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0572212047212047,2.4460853078609777,0.4076808846434963,14,1,120,1.0,2.8329131652661066,c-0p80__money-lognormal__income-uniform__growth-random__spend-high_both__topo-er_k6,money-lognormal__income-uniform__growth-random__spend-high_both__topo-er_k6,7641,0,timestep_settle_check,high_both,er_k6,er,6,0.1
