family,scenario_id,scenario_index,n_nodes,money_distribution,control_name,control_value,time_bin,runs,period_count,event_count,avalanche_occupancy,mean_event_size,large_event_rate,mean_initial_default_count,mean_propagated_default_count,propagated_default_share,single_initial_default_fraction,mean_active_credit,mean_final_net_worth_gini,mean_period_length_steps,repeated_default_share
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,1,12,2400,98,0.04083333333333333,1.0204081632653061,0.0,1.0,0.020408163265306114,0.01999999999999999,1.0,94.93291666666667,0.528847641941029,1.0,0.14
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,2,12,2400,123,0.05125,1.032520325203252,0.0,1.0,0.032520325203252036,0.03149606299212598,1.0,272.38375,0.5155844145984156,1.0,0.1889763779527559
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,3,12,2400,107,0.044583333333333336,1.0841121495327102,0.0,1.0,0.08411214953271026,0.07758620689655171,1.0,439.8075,0.4995836918863684,1.0,0.14655172413793102
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,4,12,2400,111,0.04625,1.054054054054054,0.0,1.0,0.05405405405405406,0.051282051282051266,1.0,593.1191666666666,0.4893228418309761,1.0,0.15384615384615385
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,5,12,2400,96,0.04,1.1458333333333333,0.0,1.0,0.14583333333333334,0.12727272727272726,1.0,741.4654166666667,0.48264277756595625,1.0,0.14545454545454545
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,6,12,2400,80,0.03333333333333333,1.075,0.0,1.0,0.075,0.06976744186046512,1.0,889.8170833333334,0.47344583078071895,1.0,0.18604651162790697
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,7,12,2400,79,0.032916666666666664,1.0759493670886076,0.0,1.0,0.0759493670886076,0.07058823529411763,1.0,1039.0983333333334,0.4652988539029033,1.0,0.10588235294117647
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,8,12,2400,80,0.03333333333333333,1.1125,0.0,1.0,0.1125,0.10112359550561796,1.0,1175.4375,0.4540727939045292,1.0,0.10112359550561797
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,9,12,2400,96,0.04,1.1354166666666667,0.0,1.0,0.13541666666666666,0.11926605504587154,1.0,1293.42375,0.4468025738274213,1.0,0.13761467889908258
fixed,fixed__N200__K1__lognormal__biased__random,20,200,lognormal,fixed_k,1.0,10,12,2400,74,0.030833333333333334,1.1216216216216217,0.0,1.0,0.12162162162162163,0.10843373493975904,1.0,1409.0320833333333,0.4389580827853784,1.0,0.13253012048192772
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,1,12,2400,157,0.06541666666666666,1.0573248407643312,0.0,1.0254777070063694,0.031847133757961776,0.03012048192771084,0.9745222929936306,188.83875,0.54759358840181,2.0,0.26506024096385544
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,2,12,2400,242,0.10083333333333333,1.1198347107438016,0.0,1.0289256198347108,0.09090909090909088,0.08118081180811805,0.9710743801652892,526.82125,0.5485404922238918,2.0,0.2988929889298893
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,3,12,2400,241,0.10041666666666667,1.107883817427386,0.0,1.020746887966805,0.08713692946058091,0.07865168539325842,0.979253112033195,813.3504166666667,0.5450512719806322,2.0,0.23595505617977527
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,4,12,2400,242,0.10083333333333333,1.1115702479338843,0.0,1.024793388429752,0.0867768595041322,0.07806691449814122,0.9752066115702479,1057.8054166666666,0.5388931659854858,2.0,0.25650557620817843
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,5,12,2400,216,0.09,1.1805555555555556,0.0,1.037037037037037,0.1435185185185185,0.12156862745098036,0.9629629629629629,1286.105,0.5320033414197761,2.0,0.23921568627450981
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,6,12,2400,221,0.09208333333333334,1.2352941176470589,0.0,1.0588235294117647,0.17647058823529413,0.14285714285714282,0.9411764705882353,1496.055,0.5202728448536709,2.0,0.25274725274725274
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,7,12,2400,223,0.09291666666666666,1.15695067264574,0.0,1.0269058295964126,0.13004484304932734,0.11240310077519379,0.9730941704035875,1696.85875,0.5109624605280692,2.0,0.25193798449612403
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,8,12,2400,224,0.09333333333333334,1.1919642857142858,0.0,1.0267857142857142,0.16517857142857142,0.1385767790262172,0.9732142857142857,1859.3575,0.5076747649910883,2.0,0.250936329588015
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,9,12,2400,224,0.09333333333333334,1.1919642857142858,0.0,1.03125,0.16071428571428567,0.13483146067415727,0.96875,2008.6491666666666,0.5056821117633988,2.0,0.2397003745318352
fixed,fixed__N200__K2__lognormal__biased__random,22,200,lognormal,fixed_k,2.0,10,12,2400,193,0.08041666666666666,1.1917098445595855,0.0,1.0207253886010363,0.17098445595854922,0.1434782608695652,0.9792746113989638,2170.4058333333332,0.5001207475382733,2.0,0.27391304347826084
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,1,12,2400,723,0.30125,1.2544951590594744,0.0,1.1673582295988936,0.08713692946058088,0.06945975744211683,0.8478561549100968,414.12333333333333,0.5878610829221473,5.0,0.557883131201764
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,2,12,2400,1001,0.4170833333333333,1.3686313686313687,0.0,1.2157842157842158,0.15284715284715278,0.1116788321167883,0.8081918081918081,998.40625,0.6243782389865995,5.0,0.5569343065693431
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,3,12,2400,1127,0.46958333333333335,1.3948535936113575,0.0,1.261756876663709,0.13309671694764857,0.09541984732824424,0.7666370896184561,1360.8304166666667,0.6463085815286154,5.0,0.583969465648855
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,4,12,2400,1199,0.4995833333333333,1.4845704753961635,0.0,1.3202668890742286,0.16430358632193495,0.11067415730337077,0.7289407839866555,1578.9304166666666,0.6644983191778104,5.0,0.5808988764044943
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,5,12,2400,1206,0.5025,1.4718076285240465,0.0,1.3092868988391377,0.16252072968490877,0.11042253521126758,0.724709784411277,1734.3245833333333,0.6724708808720804,5.0,0.5757746478873239
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,6,12,2400,1244,0.5183333333333333,1.4911575562700965,0.0,1.3303858520900322,0.16077170418006428,0.10781671159029646,0.7178456591639871,1900.69125,0.6783625031739423,5.0,0.5935309973045823
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,7,12,2400,1304,0.5433333333333333,1.5153374233128833,0.0,1.3596625766871167,0.15567484662576683,0.10273279352226718,0.696319018404908,2009.17625,0.6873341403138856,5.0,0.6093117408906883
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,8,12,2400,1367,0.5695833333333333,1.5076810534016094,0.0,1.3452816386247257,0.1623994147768837,0.10771470160116446,0.7059253840526701,2095.5670833333334,0.6945111798444804,5.0,0.6006792819019893
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,9,12,2400,1404,0.585,1.5270655270655271,0.0,1.351139601139601,0.17592592592592587,0.115205223880597,0.7044159544159544,2142.34375,0.7050669545010262,5.0,0.6077425373134329
fixed,fixed__N200__K5__lognormal__biased__random,24,200,lognormal,fixed_k,5.0,10,12,2400,1389,0.57875,1.5363570914326854,0.0,1.3678905687544995,0.16846652267818574,0.10965323336457354,0.6853851691864651,2211.73,0.7083918022756321,5.0,0.6040299906279287
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,1,12,2400,1598,0.6658333333333334,1.9205256570713392,0.0,1.7434292866082604,0.17709637046307886,0.09221244705115669,0.5050062578222778,657.6720833333334,0.6230529386435468,10.0,0.7227109807754969
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,2,12,2400,2224,0.9266666666666666,2.993705035971223,0.0,2.6681654676258995,0.3255395683453237,0.10874136377290478,0.19649280575539566,1128.52375,0.7359822774606543,10.0,0.8053469510363472
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,3,12,2400,2370,0.9875,3.988607594936709,0.0,3.532067510548523,0.45654008438818566,0.11446101766634928,0.0843881856540084,1123.1933333333334,0.807757353522106,10.0,0.8347614513910928
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,4,12,2400,2386,0.9941666666666666,4.84325230511316,0.0,4.267393126571668,0.575859178541492,0.11889927310488055,0.04065381391450124,1014.5216666666666,0.8571166172888157,10.0,0.8496019383869852
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,5,12,2400,2397,0.99875,5.817688777638715,0.0,5.06049228201919,0.7571964956195244,0.13015417712441732,0.015018773466833541,837.1270833333333,0.89525612737908,10.0,0.8635353173180351
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,6,12,2400,2397,0.99875,6.7651230705047976,0.0,5.825615352523989,0.9395077179808093,0.13887518500246668,0.0016687526074259447,648.9516666666667,0.9256664379891112,10.0,0.8739516526887026
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,7,12,2400,2400,1.0,7.403333333333333,0.0,6.263333333333334,1.14,0.15398469158036918,0.0004166666666666667,472.94125,0.9455709363875223,10.0,0.879783881134624
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,8,12,2400,2400,1.0,8.021666666666667,0.0,6.633333333333334,1.3883333333333334,0.17307292748805314,0.0,351.32958333333335,0.9585974062327921,10.0,0.8857781009765219
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,9,12,2400,2400,1.0,8.37,0.0,6.73875,1.63125,0.19489247311827954,0.0,269.2866666666667,0.9671752015864044,10.0,0.8880923934687376
fixed,fixed__N200__K10__lognormal__biased__random,26,200,lognormal,fixed_k,10.0,10,12,2400,2400,1.0,8.665416666666667,0.0,6.779583333333333,1.8858333333333333,0.2176275424340049,0.0,208.75916666666666,0.9732368377746347,10.0,0.8902245516180218
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,1,12,2400,2108,0.8783333333333333,3.4582542694497156,0.0,3.1342504743833017,0.32400379506641364,0.09368998628257884,0.18738140417457302,762.6404166666666,0.6707216659161678,15.0,0.8375857338820302
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,2,12,2400,2400,1.0,6.714166666666666,0.0,5.942916666666667,0.77125,0.11486905796202057,0.007083333333333333,1026.1220833333334,0.8222083669840082,15.0,0.8955566588060072
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,3,12,2400,2400,1.0,9.358333333333333,0.0,8.044166666666667,1.3141666666666667,0.14042742653606408,0.0,749.8533333333334,0.9032530266027773,15.0,0.9112644701691897
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,4,12,2400,2400,1.0,11.324166666666667,0.0004166666666666667,9.2925,2.0316666666666667,0.17940981676355872,0.0,447.86875,0.9440121219924443,15.0,0.9204871587313268
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,5,12,2400,2400,1.0,12.325833333333334,0.0020833333333333333,9.495833333333334,2.83,0.22959908052193898,0.0,274.89875,0.9642066918127467,15.0,0.9238388209046041
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,6,12,2400,2400,1.0,13.007083333333334,0.0020833333333333333,9.376666666666667,3.6304166666666666,0.27911074094243515,0.0,190.17791666666668,0.9745688385973176,15.0,0.9264503315501169
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,7,12,2400,2400,1.0,13.2875,0.002916666666666667,9.0225,4.265,0.32097836312323613,0.0,140.23416666666665,0.9807377956611949,15.0,0.9271558482282847
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,8,12,2400,2400,1.0,13.507916666666667,0.005833333333333334,8.62,4.8879166666666665,0.36185570190320493,0.0,93.37333333333333,0.984296158774938,15.0,0.9277275671674018
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,9,12,2400,2400,1.0,13.578333333333333,0.004583333333333333,8.389583333333333,5.18875,0.38213452804713394,0.0,87.11708333333333,0.9862043849175249,15.0,0.9279182521173438
fixed,fixed__N200__K15__lognormal__biased__random,28,200,lognormal,fixed_k,15.0,10,12,2400,2400,1.0,13.663333333333334,0.0075,8.259166666666667,5.404166666666667,0.39552329836545497,0.0,80.92708333333333,0.9880251101411504,15.0,0.9281227128567944
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,1,12,2400,2198,0.9158333333333334,4.455414012738854,0.0,3.9736123748862604,0.4818016378525933,0.10813846625140404,0.15241128298453135,827.0445833333333,0.6938036635618013,18.0,0.8636781374451139
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,2,12,2400,2399,0.9995833333333334,9.761150479366403,0.00041684035014589413,8.479366402667779,1.2817840766986244,0.13131485672801807,0.0,854.7791666666667,0.8652063117181313,18.0,0.9191612930776786
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,3,12,2400,2400,1.0,13.1225,0.01,10.664583333333333,2.4579166666666667,0.18730551851146246,0.0,492.87666666666667,0.9350460565127956,18.0,0.9321140534705024
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,4,12,2400,2400,1.0,14.703333333333333,0.02625,10.90125,3.8020833333333335,0.2585864883246429,0.0,298.0275,0.9632217817439488,18.0,0.936352301065518
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,5,12,2400,2400,1.0,15.462916666666667,0.04083333333333333,10.48875,4.974166666666667,0.3216835978550834,0.0,193.01583333333335,0.9775168367723481,18.0,0.9378620894074533
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,6,12,2400,2400,1.0,15.981666666666667,0.05333333333333334,9.8,6.181666666666667,0.3867973719887371,0.0,111.37833333333333,0.9843912612644624,18.0,0.9389925956825529
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,7,12,2400,2400,1.0,16.217916666666667,0.065,9.298333333333334,6.919583333333334,0.42666289854327777,0.0,75.01625,0.987650418065291,18.0,0.9395216196079439
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,8,12,2400,2400,1.0,16.33375,0.07333333333333333,8.776666666666667,7.557083333333333,0.46266676870488,0.0,55.160833333333336,0.9894504517211901,18.0,0.9396699063799393
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,9,12,2400,2400,1.0,16.359583333333333,0.08666666666666667,8.390416666666667,7.969166666666666,0.4871252833456435,0.0004166666666666667,45.75541666666667,0.9902397113192349,18.0,0.9396123576904465
fixed,fixed__N200__K18__lognormal__biased__random,30,200,lognormal,fixed_k,18.0,10,12,2400,2400,1.0,16.45125,0.08416666666666667,8.287083333333333,8.164166666666667,0.4962642149785984,0.0,45.20791666666667,0.9908690349434158,18.0,0.9399235113846466
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,1,12,2400,2238,0.9325,5.7609472743521,0.00044682752457551384,5.115728328865058,0.645218945487042,0.11199875901652058,0.1018766756032171,796.72125,0.7191322075251195,20.0,0.88226169239122
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,2,12,2400,2400,1.0,12.339583333333334,0.01,10.420833333333333,1.91875,0.15549552591592095,0.0,667.33125,0.8958586782212798,20.0,0.9320952220158704
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,3,12,2400,2400,1.0,15.582083333333333,0.0675,11.812083333333334,3.77,0.24194454100596305,0.0,356.27625,0.9528708933556301,20.0,0.9410380511805759
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,4,12,2400,2400,1.0,16.81875,0.13583333333333333,11.46125,5.3575,0.31854329245633595,0.0,216.42541666666668,0.9741150360153036,20.0,0.943317230273752
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,5,12,2400,2400,1.0,17.41583333333333,0.1975,10.45125,6.964583333333334,0.3998995167232882,0.0,128.03041666666667,0.9843613551553231,20.0,0.944183932245562
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,6,12,2400,2400,1.0,17.820833333333333,0.2504166666666667,9.67,8.150833333333333,0.4573766658873042,0.0,83.405,0.9893018669040526,20.0,0.944821136310498
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,7,12,2400,2400,1.0,17.98625,0.2816666666666667,8.79375,9.1925,0.5110848564875947,0.0,49.395,0.9917756356463648,20.0,0.9451432807468668
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,8,12,2400,2400,1.0,18.137083333333333,0.2841666666666667,8.490416666666667,9.646666666666667,0.5318753015231226,0.0,38.01916666666666,0.9931019197717327,20.0,0.9454156998782421
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,9,12,2400,2400,1.0,18.172083333333333,0.3075,8.05125,10.120833333333334,0.5569440304496366,0.0,27.584583333333335,0.9939334715730214,20.0,0.9454749730584917
fixed,fixed__N200__K20__lognormal__biased__random,32,200,lognormal,fixed_k,20.0,10,12,2400,2400,1.0,18.184583333333332,0.3125,7.775,10.409583333333334,0.5724400247462366,0.0,23.94875,0.9943767164817772,20.0,0.9454437137685311
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,1,12,2400,2278,0.9491666666666667,6.723002633889377,0.000877963125548727,5.942054433713784,0.7809482001755926,0.11616062683643484,0.08296751536435466,793.3354166666667,0.7344192042526622,22.0,0.8955272608553706
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,2,12,2400,2400,1.0,14.481666666666667,0.06875,11.835,2.6466666666666665,0.18275981125561055,0.0,604.8033333333333,0.9109272946174302,22.0,0.9400966739555761
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,3,12,2400,2400,1.0,17.611666666666668,0.25583333333333336,12.5,5.111666666666666,0.2902432099933756,0.0,304.2579166666667,0.9596199383427032,22.0,0.946815557868837
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,4,12,2400,2400,1.0,18.614583333333332,0.37916666666666665,11.528333333333334,7.08625,0.3806827084499161,0.0,211.78208333333333,0.9761274428836376,22.0,0.9484946838276441
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,5,12,2400,2400,1.0,19.2425,0.4825,10.715833333333334,8.526666666666667,0.4431163656835997,0.0,114.5525,0.9841154151362,22.0,0.9492876012299164
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,6,12,2400,2400,1.0,19.57875,0.5308333333333334,10.165833333333333,9.412916666666666,0.4807720955968418,0.0,78.38041666666666,0.9877079582278708,22.0,0.9499244504032859
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,7,12,2400,2400,1.0,19.626666666666665,0.5441666666666667,9.739583333333334,9.887083333333333,0.5037576426630435,0.0,72.58541666666666,0.990137029290175,22.0,0.9498980978260869
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,8,12,2400,2400,1.0,19.751666666666665,0.5554166666666667,9.105416666666667,10.64625,0.5390051472449582,0.0,55.63625,0.9919066213076045,22.0,0.9499409332545776
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,9,12,2400,2400,1.0,19.810833333333335,0.5545833333333333,8.480416666666667,11.330416666666666,0.5719303411433139,0.0,33.14208333333333,0.9928785180540579,22.0,0.9499852774155555
fixed,fixed__N200__K22__lognormal__biased__random,34,200,lognormal,fixed_k,22.0,10,12,2400,2400,1.0,19.861666666666668,0.5833333333333334,8.329583333333334,11.532083333333333,0.5806201225140556,0.0,27.76375,0.9933902324143324,22.0,0.9500923051103466
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,1,12,2400,2299,0.9579166666666666,7.386689865158765,0.0013049151805132667,6.54066985645933,0.8460200086994345,0.11453303497821221,0.06742061765985208,850.1029166666667,0.7245441430561335,24.0,0.9078435991049346
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,2,12,2400,2400,1.0,15.587916666666667,0.12458333333333334,12.795833333333333,2.7920833333333333,0.17911844110021113,0.0,672.6129166666667,0.9067398594004347,24.0,0.9442409986367646
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,3,12,2400,2400,1.0,19.199166666666667,0.48125,13.49,5.7091666666666665,0.2973653370371978,0.0,304.72791666666666,0.9622433641872558,24.0,0.9510178393159425
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,4,12,2400,2400,1.0,20.332916666666666,0.6258333333333334,12.346666666666666,7.98625,0.39277444209922335,0.0,163.5875,0.9801304570950835,24.0,0.952437549949794
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,5,12,2400,2400,1.0,20.94375,0.7058333333333333,10.974583333333333,9.969166666666666,0.47599721476176265,0.0,85.32375,0.9869233300234846,24.0,0.9531682084949766
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,6,12,2400,2400,1.0,21.289583333333333,0.7404166666666666,10.034166666666666,11.255416666666667,0.5286818671102848,0.0,60.685833333333335,0.9896826294777272,24.0,0.9537332420001957
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,7,12,2400,2400,1.0,21.2625,0.7425,9.504583333333333,11.757916666666667,0.5529884381736233,0.0,53.43541666666667,0.991310422891022,24.0,0.9534783460709386
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,8,12,2400,2400,1.0,21.496666666666666,0.7641666666666667,9.097083333333334,12.399583333333334,0.5768142347650799,0.0,34.25958333333333,0.9922312008910662,24.0,0.9539463482710497
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,9,12,2400,2400,1.0,21.422916666666666,0.75625,8.780416666666667,12.6425,0.5901390644753477,0.0,34.05916666666667,0.9929112478749729,24.0,0.9537489059612954
fixed,fixed__N200__K24__lognormal__biased__random,36,200,lognormal,fixed_k,24.0,10,12,2400,2400,1.0,21.577083333333334,0.77,8.62625,12.950833333333334,0.6002124167229893,0.0,29.09625,0.9935114606491,24.0,0.9540021241672298
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,1,12,2400,2316,0.965,8.885146804835925,0.01079447322970639,7.775043177892919,1.1101036269430051,0.12493925551559916,0.05354058721934366,806.6216666666667,0.7480458321522849,26.0,0.9174360968024103
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,2,12,2400,2400,1.0,17.79625,0.30666666666666664,14.004166666666666,3.7920833333333333,0.21308328065369572,0.0,581.66375,0.9190605259352073,26.0,0.9501767694504929
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,3,12,2400,2400,1.0,20.973333333333333,0.6875,14.180833333333334,6.7925,0.32386363636363635,0.0,272.5108333333333,0.9640554608280273,26.0,0.9547838525111252
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,4,12,2400,2400,1.0,22.094583333333333,0.8204166666666667,12.9725,9.122083333333334,0.412865144171837,0.0,153.815,0.9789623497066374,26.0,0.95615441190337
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,5,12,2400,2400,1.0,22.674583333333334,0.86,11.695833333333333,10.97875,0.4841875080394715,0.0,92.29458333333334,0.9853675710529056,26.0,0.9568533049118874
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,6,12,2400,2400,1.0,22.730416666666667,0.8504166666666667,10.460416666666667,12.27,0.5398053269297747,0.0,73.11375,0.9879708442140952,26.0,0.9567209869301413
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,7,12,2400,2400,1.0,22.9225,0.875,10.336666666666666,12.585833333333333,0.549060239211837,0.0,66.49375,0.9893635513250532,26.0,0.956974588286618
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,8,12,2400,2400,1.0,22.969166666666666,0.8683333333333333,9.925,13.044166666666667,0.5678989950295686,0.0,60.45333333333333,0.9908649347870813,26.0,0.9569894423683925
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,9,12,2400,2400,1.0,22.925,0.8658333333333333,9.436666666666667,13.488333333333333,0.5883678662304617,0.0,56.2025,0.9918691952492203,26.0,0.9568338785896038
fixed,fixed__N200__K26__lognormal__biased__random,38,200,lognormal,fixed_k,26.0,10,12,2400,2400,1.0,23.020416666666666,0.8704166666666666,9.186666666666667,13.83375,0.6009339535557204,0.0,52.60041666666667,0.9924621468989957,26.0,0.9570127966117034
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,1,12,2400,2337,0.97375,11.318784766795037,0.08600770218228498,9.725288831835687,1.5934959349593496,0.14078330561016178,0.04492939666238765,784.1816666666666,0.7746521097828526,30.0,0.9312717374867685
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,2,12,2400,2400,1.0,21.588333333333335,0.7133333333333334,15.903333333333334,5.685,0.2633366787616768,0.0,459.1795833333333,0.9392835505811435,30.0,0.9573457886203968
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,3,12,2400,2400,1.0,24.85875,0.9483333333333334,14.63625,10.2225,0.4112234122793785,0.0,176.46666666666667,0.9767224333180199,30.0,0.9611639094215652
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,4,12,2400,2400,1.0,25.632916666666667,0.96125,12.338333333333333,13.294583333333334,0.5186527739397584,0.0,88.85708333333334,0.9860189699782257,30.0,0.9617353988198768
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,5,12,2400,2400,1.0,25.887083333333333,0.9625,11.50375,14.383333333333333,0.5556181493344493,0.0,59.045833333333334,0.98900798081147,30.0,0.9619501360073396
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,6,12,2400,2400,1.0,26.000833333333333,0.9729166666666667,10.9025,15.098333333333333,0.5806865164578059,0.0,53.56333333333333,0.9910517914122666,30.0,0.9620204480625622
