seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,family,scenario_id,scenario_index,run_index,control_name,control_value
2026950001,True,240,10979,10,973,40,300,10979,973,231,36,36,4570,222,0.18,True,4006,4006,231,0.32524213679480796,0.9604817773339991,0,129,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,1,c,0.3
2026950002,True,240,10057,3,584,35,300,10057,584,39,40,40,5967,237,0.2,True,4002,4002,39,0.5358420789605198,0.9902073963018492,0,119,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,2,c,0.3
2026950003,True,240,11100,15,1230,39,300,11100,1230,241,39,39,4292,214,0.195,True,4000,4000,241,0.29764500000000016,0.962755,0,128,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,3,c,0.3
2026950004,True,240,10881,13,1120,37,300,10881,1120,86,39,39,4522,220,0.195,True,4001,4001,86,0.3203611597100726,0.9850374906273434,0,128,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,4,c,0.3
2026950005,True,240,9836,9,922,34,300,9836,922,11,39,39,5645,231,0.195,True,3993,3993,11,0.49239293764087155,0.9938129226145755,0,115,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,5,c,0.3
2026950006,True,240,10986,9,931,39,300,10986,931,183,39,39,4344,220,0.195,True,3999,3999,183,0.31438234558639677,0.9817391847961991,0,129,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,6,c,0.3
2026950007,True,240,10905,8,886,38,300,10905,886,199,39,39,4647,220,0.195,True,3992,3992,199,0.32757515030060125,0.9726903807615233,0,130,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,7,c,0.3
2026950008,True,240,10667,10,985,38,300,10667,985,82,40,40,5066,227,0.2,True,4007,4007,82,0.3886635887197405,0.9863750935862241,0,126,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,8,c,0.3
2026950009,True,240,11192,6,787,41,300,11192,787,414,35,35,4082,219,0.175,True,3999,3999,414,0.26845336334083525,0.9466429107276819,0,132,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,9,c,0.3
2026950010,True,240,11053,7,840,39,300,11053,840,236,40,40,4353,218,0.2,True,4005,4005,236,0.31104993757802757,0.9673895131086143,0,131,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,10,c,0.3
2026950011,True,240,11096,6,792,40,300,11096,792,321,39,39,4267,223,0.195,True,3998,3998,321,0.2883991995998001,0.9654952476238121,0,134,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,11,c,0.3
2026950012,True,240,11060,9,943,39,300,11060,943,395,37,37,4100,222,0.185,True,3996,3996,395,0.2942717717717718,0.9451651651651654,0,135,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,12,c,0.3
2026950013,True,240,11336,6,782,41,300,11336,782,590,36,36,3661,217,0.18,True,4005,4005,590,0.252016229712859,0.9265655430711612,0,138,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,13,c,0.3
2026950014,True,240,10908,4,661,38,300,10908,661,140,38,38,4869,220,0.19,True,3998,3998,140,0.35537268634317165,0.9782691345672838,0,127,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,14,c,0.3
2026950015,True,240,11182,22,1567,39,300,11182,1567,523,39,39,3964,212,0.195,True,3998,3998,523,0.27918209104552294,0.9388469234617309,0,137,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,15,c,0.3
2026950016,True,240,11150,13,1137,40,300,11150,1137,423,38,38,3886,213,0.19,True,3999,3999,423,0.2775881470367594,0.9497786946736686,0,134,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,16,c,0.3
2026950017,True,240,10837,7,837,39,300,10837,837,116,39,39,5079,229,0.195,True,3994,3994,116,0.3767576364546821,0.9828567851777668,0,130,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,17,c,0.3
2026950018,True,240,10646,5,724,37,300,10646,724,143,43,43,5193,229,0.215,True,4006,4006,143,0.4092785821268099,0.9792161757363955,0,125,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,18,c,0.3
2026950019,True,240,11165,14,1204,40,300,11165,1204,338,36,36,4247,219,0.18,True,4001,4001,338,0.2880442389402651,0.9563821544613849,0,134,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,19,c,0.3
2026950020,True,240,11173,16,1287,41,300,11173,1287,622,35,35,3989,218,0.175,True,4002,4002,622,0.29781609195402314,0.9495252373813095,0,136,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,20,c,0.3
2026950021,True,240,10340,5,720,37,300,10340,720,58,40,40,5456,231,0.2,True,4003,4003,58,0.4524119410442169,0.985407194604047,0,123,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,21,c,0.3
2026950022,True,240,11175,8,886,41,300,11175,886,271,38,38,3997,215,0.19,True,4002,4002,271,0.27314842578710663,0.9505222388805599,0,137,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,22,c,0.3
2026950023,True,240,10928,8,886,40,300,10928,886,202,39,39,4895,228,0.195,True,3997,3997,202,0.3636840130097574,0.9610395296472356,0,129,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,23,c,0.3
2027050000,True,240,26890,1,750,100,750,26890,750,958,91,91,13299,240,0.182,True,9886,9886,958,0.5109253489783532,0.9477236496055028,0,333,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,0,c,0.3
2027050001,True,240,25941,1,750,93,750,25941,750,817,82,82,12646,240,0.164,True,9585,9585,817,0.4993320813771518,0.9584899321857068,0,311,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,1,c,0.3
2027050002,True,240,29005,1,750,106,750,29005,750,840,93,93,14722,240,0.186,True,10932,10932,840,0.5283351628247348,0.9535751920965971,0,357,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,2,c,0.3
2027050003,True,240,26464,1,750,97,750,26464,750,613,91,91,13607,240,0.182,True,9822,9822,613,0.5146442679698635,0.9654567297902668,0,322,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,3,c,0.3
2027050004,True,240,27799,1,750,101,750,27799,750,1024,89,89,13821,240,0.178,True,10326,10326,1024,0.5138400154948672,0.9576997869455743,0,347,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,4,c,0.3
2027050005,True,240,25865,1,750,96,750,25865,750,995,81,81,12420,240,0.162,True,9434,9434,995,0.4907436930252278,0.94575450498198,0,319,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,5,c,0.3
2027050006,True,240,25867,1,750,92,750,25867,750,563,86,86,13437,240,0.172,True,9619,9619,563,0.5203141698721281,0.9719794157396819,0,307,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,6,c,0.3
2027050007,True,240,29713,1,750,107,750,29713,750,761,94,94,14982,240,0.188,True,11182,11182,761,0.5353857986049007,0.9663655875514219,0,359,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,7,c,0.3
2027050008,True,240,27037,1,750,99,750,27037,750,892,84,84,13259,240,0.168,True,10052,10052,892,0.5118161559888579,0.9621679267807401,0,329,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,8,c,0.3
2027050009,True,240,25962,1,750,95,750,25962,750,631,84,84,13851,240,0.168,True,9693,9693,631,0.5411437119570823,0.9648375116063139,0,317,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,9,c,0.3
2027050010,True,240,24211,1,750,86,750,24211,750,432,79,79,12901,240,0.158,True,8909,8909,432,0.5210149287237624,0.9759099786732517,0,287,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,10,c,0.3
2027050011,True,240,26247,1,750,94,750,26247,750,893,88,88,13251,240,0.176,True,9697,9697,893,0.5130095905950294,0.9577995256264824,0,317,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,11,c,0.3
2027050012,True,240,26475,1,750,93,750,26475,750,658,87,87,13522,240,0.174,True,9789,9789,658,0.512610685463275,0.9589059148023291,0,308,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,12,c,0.3
2027050013,True,240,25381,1,750,93,750,25381,750,1035,84,84,12700,240,0.168,True,9237,9237,1035,0.4986257442892714,0.9513116812818014,0,309,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,13,c,0.3
2027050014,True,240,27906,1,750,104,750,27906,750,600,89,89,14433,240,0.178,True,10427,10427,600,0.5135431092356382,0.9652461877817204,0,343,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,14,c,0.3
2027050015,True,240,27779,1,750,101,750,27779,750,639,88,88,14140,240,0.176,True,10312,10312,639,0.5328149728471683,0.9634103956555469,0,332,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,15,c,0.3
2027050016,True,240,26235,1,750,96,750,26235,750,627,83,83,12923,240,0.166,True,9677,9677,627,0.4924429058592539,0.9648670042368503,0,321,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,16,c,0.3
2027050017,True,240,25988,1,750,96,750,25988,750,668,88,88,13093,240,0.176,True,9619,9619,668,0.5113024222892193,0.9748524794677202,0,324,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,17,c,0.3
2027050018,True,240,27170,1,750,99,750,27170,750,758,87,87,13679,240,0.174,True,10122,10122,758,0.5121470065204505,0.9597830468286901,0,332,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,18,c,0.3
2027050019,True,240,28451,1,750,102,750,28451,750,692,92,92,14931,240,0.184,True,10697,10697,692,0.5410258951107787,0.9683558006917827,0,345,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,19,c,0.3
2027050020,True,240,27421,1,750,99,750,27421,750,688,92,92,14280,240,0.184,True,10280,10280,688,0.5325824902723735,0.9746879377431907,0,338,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,20,c,0.3
2027050021,True,240,25798,1,750,94,750,25798,750,713,84,84,13378,240,0.168,True,9565,9565,713,0.5248265551489806,0.962424464192368,0,310,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,21,c,0.3
2027050022,True,240,26334,1,750,95,750,26334,750,399,87,87,13649,240,0.174,True,9803,9803,399,0.5193844741405693,0.9636839742935837,0,324,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,22,c,0.3
2027050023,True,240,26115,1,750,95,750,26115,750,986,78,78,12565,240,0.156,True,9547,9547,986,0.49310924897873676,0.9476373729967529,0,315,500,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__lognormal__biased__random,4,23,c,0.3
2027150000,True,240,27047,7,2110,92,750,27047,2110,431,87,87,11994,230,0.174,True,10005,10005,431,0.367071864067966,0.9773395302348826,0,310,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,0,c,0.3
2027150001,True,240,27475,7,2063,97,750,27475,2063,580,86,86,11099,227,0.172,True,10009,10009,580,0.3178037766010591,0.9685808772105104,0,323,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,1,c,0.3
2027150002,True,240,27164,4,1662,98,750,27164,1662,365,84,84,11679,233,0.168,True,9998,9998,365,0.36351310262052405,0.977129425885177,0,325,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,2,c,0.3
2027150003,True,240,27529,14,2938,100,750,27529,2938,476,92,92,10984,226,0.184,True,10009,10009,476,0.31898791088020784,0.982073933459886,0,327,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,3,c,0.3
2027150004,True,240,27362,4,1679,98,750,27362,1679,526,86,86,11350,230,0.172,True,9996,9996,526,0.328765906362545,0.9730976390556223,0,330,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,4,c,0.3
2027150005,True,240,26076,2,1190,88,750,26076,1190,42,92,92,13136,233,0.184,True,9991,9991,42,0.4148279451506356,0.9968085276749075,0,288,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,5,c,0.3
2027150006,True,240,26336,3,1459,88,750,26336,1459,112,91,91,12925,233,0.182,True,9995,9995,112,0.40362521260630313,0.9913082541270635,0,296,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,6,c,0.3
2027150007,True,240,27277,10,2467,98,750,27277,2467,615,86,86,11260,228,0.172,True,9994,9994,615,0.3427308385031018,0.9760604362617571,0,327,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,7,c,0.3
2027150008,True,240,27820,7,2091,97,750,27820,2091,1114,84,84,10458,228,0.168,True,10012,10012,1114,0.30311506192568927,0.9520123851378346,0,329,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,8,c,0.3
2027150009,True,240,27637,9,2325,99,750,27637,2325,513,90,90,10734,223,0.18,True,10012,10012,513,0.30737874550539357,0.9772125449460647,0,331,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,9,c,0.3
2027150010,True,240,27796,4,1656,103,750,27796,1656,1003,83,83,10368,227,0.166,True,10004,10004,1003,0.2965905637744901,0.9569800079968014,0,338,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,10,c,0.3
2027150011,True,240,27305,9,2296,98,750,27305,2296,538,86,86,11513,230,0.172,True,10012,10012,538,0.3482676787854575,0.9660019976028766,0,329,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,11,c,0.3
2027150012,True,240,25191,3,1455,85,750,25191,1455,12,96,96,14604,238,0.192,True,9999,9999,12,0.4901940194019403,0.9977235723572357,0,282,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,12,c,0.3
2027150013,True,240,27301,6,1965,97,750,27301,1965,640,86,86,11563,228,0.172,True,9975,9975,640,0.3390381954887218,0.9743468671679199,0,331,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,13,c,0.3
2027150014,True,240,27606,10,2464,98,750,27606,2464,617,90,90,11014,227,0.18,True,10002,10002,617,0.3141915616876625,0.9607202559488102,0,323,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,14,c,0.3
2027150015,True,240,27065,10,2437,92,750,27065,2437,271,88,88,11907,229,0.176,True,10006,10006,271,0.36280311812912247,0.9845820507695382,0,307,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,15,c,0.3
2027150016,True,240,27513,6,1947,96,750,27513,1947,595,83,83,11139,229,0.166,True,9996,9996,595,0.32677951180472187,0.9723821528611445,0,324,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,16,c,0.3
2027150017,True,240,27421,7,2090,99,750,27421,2090,646,94,94,11234,225,0.188,True,10013,10013,646,0.3302129231998403,0.9699820233696195,0,324,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,17,c,0.3
2027150018,True,240,27263,13,2810,95,750,27263,2810,393,87,87,11451,224,0.174,True,10000,10000,393,0.3307119999999999,0.9810871999999999,0,324,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,18,c,0.3
2027150019,True,240,25888,3,1468,86,750,25888,1468,49,86,86,13418,236,0.172,True,9999,9999,49,0.436098209820982,0.9961978197819783,0,290,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,19,c,0.3
2027150020,True,240,27347,12,2694,94,750,27347,2694,490,88,88,11563,225,0.176,True,10000,10000,490,0.3337155999999999,0.9674312,0,325,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,20,c,0.3
2027150021,True,240,27189,10,2464,92,750,27189,2464,280,86,86,11625,229,0.172,True,9996,9996,280,0.3398695478191276,0.9838547418967587,0,307,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,21,c,0.3
2027150022,True,240,26749,6,1950,94,750,26749,1950,294,89,89,12605,231,0.178,True,10010,10010,294,0.379864935064935,0.9840971028971028,0,309,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,22,c,0.3
2027150023,True,240,27473,9,2338,96,750,27473,2338,591,86,86,10888,230,0.172,True,9994,9994,591,0.3263454072443466,0.9678691214728836,0,326,500,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N500__c0p30__pareto__biased__random,5,23,c,0.3
2027250000,True,240,9773,1,250,31,250,9773,250,40,36,36,5509,240,0.36,True,1927,1927,40,0.45907109496626886,0.9748365334717177,0,65,100,20.0,lognormal,biased,random,0.02,0.2,0.5,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p50__lognormal__biased__random,6,0,c,0.5
2027250001,True,240,9581,1,250,31,250,9581,250,16,33,33,5677,240,0.33,True,1969,1969,16,0.5189588623666836,0.9840477399695278,0,63,100,20.0,lognormal,biased,random,0.02,0.2,0.5,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p50__lognormal__biased__random,6,1,c,0.5
