seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,factor_family,run_index
2026060498,True,240,4800,3,60,20,20,4800,60,1021,13,13,1301,234,0.065,False,3760,3760,1021,0.5095106382978725,0.8362659574468085,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064498,200,1200,12.0,0.06030150753768844,0.055175722497316865,3.0315012782448236,0.252625106520402,20,1,200,1.0,2.3999497487437185,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,2
2026060499,True,240,4800,3,60,20,20,4800,60,1075,13,13,1288,224,0.065,False,4384,4384,1075,0.5291742700729929,0.8099498175182482,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064499,200,1200,12.0,0.06030150753768844,0.06077391051500954,3.3211443810831227,0.2767620317569269,22,1,200,1.0,2.4024623115577888,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,3
2026060500,True,240,4800,2,40,20,20,4800,40,732,17,17,1544,227,0.085,False,3668,3668,732,0.5239967284623774,0.8544302071973828,0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064500,200,1200,12.0,0.06030150753768844,0.057812686797206865,3.2726136343907144,0.27271780286589287,21,1,200,1.0,2.403316582914573,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,4
2026060501,True,240,4800,9,180,20,20,4800,180,792,15,15,1393,221,0.075,False,4250,4250,792,0.5181411764705883,0.8579435294117648,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064501,200,1200,12.0,0.06030150753768844,0.06390014247952723,3.2603680773802215,0.27169733978168514,23,1,200,1.0,2.398391959798995,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,5
2026060502,True,240,4800,3,60,20,20,4800,60,1016,18,18,1375,230,0.09,False,4421,4421,1016,0.5389809997738069,0.8695238633793261,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064502,200,1200,12.0,0.06030150753768844,0.06956660673609454,3.492849839314596,0.29107081994288303,23,1,200,1.0,2.3985929648241204,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,6
2026060503,True,240,4800,2,40,20,20,4800,40,598,18,18,1569,230,0.09,False,4331,4331,598,0.5628827060725008,0.9116312629877628,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064503,200,1200,12.0,0.06030150753768844,0.05725347141678407,3.0789608636681307,0.2565800719723442,21,1,200,1.0,2.394070351758794,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,7
2026060504,True,240,4800,23,460,20,20,4800,460,1130,13,13,756,177,0.065,False,4003,4003,1130,0.33550462153384975,0.8047626779915065,0,128,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064504,200,1200,12.0,0.06030150753768844,0.05652477220585305,3.266496594212215,0.27220804951768457,23,1,200,1.0,2.397939698492462,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,0
2026060505,True,240,4800,25,500,20,20,4800,500,1563,12,12,624,173,0.06,False,3998,3998,1563,0.323039019509755,0.7571235617808905,0,124,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064505,200,1200,12.0,0.06030150753768844,0.06211643632425362,3.151190251317746,0.26259918760981216,22,1,200,1.0,2.3973869346733667,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,1
2026060506,True,240,4800,21,420,20,20,4800,420,995,15,15,1041,189,0.075,False,4005,4005,995,0.40719475655430726,0.8668401997503121,0,122,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064506,200,1200,12.0,0.06030150753768844,0.06529853992905878,3.408812109811862,0.2840676758176552,24,1,200,1.0,2.4034170854271357,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,2
2026060507,True,240,4800,31,620,20,20,4800,620,2014,9,9,380,139,0.045,False,3994,3994,2014,0.2711592388582875,0.6976865297946921,0,120,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064507,200,1200,12.0,0.06030150753768844,0.06053807767926421,3.492849839314596,0.29107081994288303,24,1,200,1.0,2.400100502512563,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,3
2026060508,True,240,4800,50,1000,20,20,4800,1000,1380,12,12,549,156,0.06,False,4000,4000,1380,0.29791500000000015,0.78885,0,122,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064508,200,1200,12.0,0.06030150753768844,0.05815180962342418,3.5482389998420345,0.29568658332016956,24,1,200,1.0,2.3959296482412062,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,4
2026060509,True,240,4800,20,400,20,20,4800,400,815,17,17,1020,176,0.085,False,3992,3992,815,0.3941407815631264,0.8917409819639279,0,121,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064509,200,1200,12.0,0.06030150753768844,0.05941238875242103,3.5777087639996634,0.29814239699997197,26,1,200,1.0,2.3972361809045224,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,5
2026060510,True,240,4800,28,560,20,20,4800,560,744,15,15,1099,187,0.075,False,4001,4001,744,0.42177830542364414,0.9125656085978506,0,128,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064510,200,1200,12.0,0.06030150753768844,0.06432358946523031,3.3763886032268267,0.2813657169355689,21,1,200,1.0,2.3988442211055276,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,6
2026060511,True,240,4800,45,900,20,20,4800,900,1513,11,11,547,156,0.055,False,3996,3996,1513,0.2511786786786787,0.7387137137137139,0,121,200,20.0,pareto,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064511,200,1200,12.0,0.06030150753768844,0.06338466155559637,3.352610922848042,0.27938424357067015,23,1,200,1.0,2.4043718592964822,money_distribution__money-pareto__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,7
2026060512,False,240,4800,0,0,20,20,4800,4800,4800,0,0,0,0,0.0,False,3507,3507,4800,0.500186769318506,0.13734388366124906,0,113,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064512,200,1200,12.0,0.06030150753768844,0.06324162513326592,3.5468295701936396,0.29556913084946995,27,1,200,1.0,2.401457286432161,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,0
2026060513,True,240,4800,8,160,20,20,4800,160,4788,1,1,2,2,0.005,False,3810,3810,4788,0.49972703412073494,0.12709711286089242,0,122,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064513,200,1200,12.0,0.06030150753768844,0.057433918936240856,3.2680269276736382,0.2723355773061365,20,1,200,1.0,2.3963819095477388,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,1
2026060514,False,240,4800,0,0,20,20,4800,4800,4800,0,0,0,0,0.0,False,4062,4062,4800,0.4608099458394881,0.12194485475135419,0,137,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064514,200,1200,12.0,0.06030150753768844,0.06649634730594474,3.5510561809129406,0.2959213484094117,22,1,200,1.0,2.3997989949748746,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,2
2026060515,True,240,4800,1,20,20,20,4800,20,4799,1,1,1,1,0.005,False,4028,4028,4799,0.5328624627606753,0.12088133068520368,0,126,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064515,200,1200,12.0,0.06030150753768844,0.05764759789461966,3.459768778401239,0.2883140648667699,23,1,200,1.0,2.394924623115578,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,3
2026060516,True,240,4800,32,640,20,20,4800,640,4791,1,1,1,1,0.005,False,3799,3799,4791,0.49678204790734415,0.13855883127138724,0,117,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064516,200,1200,12.0,0.06030150753768844,0.06145558758407051,3.2908965343808667,0.27424137786507224,21,1,200,1.0,2.4030653266331656,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,4
2026060517,True,240,4800,4,80,20,20,4800,80,4799,1,1,1,1,0.005,False,3601,3601,4799,0.4820147181338519,0.13922660372118867,0,105,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064517,200,1200,12.0,0.06030150753768844,0.05463437542849304,3.128897569432403,0.2607414641193669,21,1,200,1.0,2.398492462311558,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,5
2026060518,True,240,4800,14,280,20,20,4800,280,4796,1,1,1,1,0.005,False,3803,3803,4796,0.5011504075729689,0.13810018406521185,0,122,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064518,200,1200,12.0,0.06030150753768844,0.061105483010281715,3.3391615714128,0.2782634642844,20,1,200,1.0,2.402311557788945,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,6
2026060519,True,240,4800,76,1520,20,20,4800,1520,4766,1,1,1,1,0.005,False,3998,3998,4766,0.4553801900950476,0.1273411705852927,0,116,200,20.0,lognormal,uniform,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064519,200,1200,12.0,0.06030150753768844,0.0624585330270752,3.6864617182333523,0.3072051431861127,26,1,200,1.0,2.4001507537688442,income_rule__money-lognormal__income-uniform__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,7
2026060520,True,240,4800,7,140,20,20,4800,140,858,16,16,1454,230,0.08,False,3935,3935,858,0.5061994917407879,0.8502249047013979,0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064520,200,1200,12.0,0.06030150753768844,0.06112629750710242,3.2878564445547194,0.2739880370462266,22,1,200,1.0,2.398994974874372,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,0
2026060521,True,240,4800,1,20,20,20,4800,20,1029,15,15,1359,237,0.075,False,3864,3864,1029,0.5079580745341616,0.8251112836438925,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064521,200,1200,12.0,0.06030150753768844,0.06394036251957907,3.2649655434629015,0.27208046195524177,23,1,200,1.0,2.4000502512562814,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,1
2026060522,True,240,4800,1,20,20,20,4800,20,686,16,16,1576,232,0.08,False,3562,3562,686,0.5241156653565413,0.8666956765861877,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064522,200,1200,12.0,0.06030150753768844,0.0698817302408633,3.4351128074635335,0.28625940062196115,22,1,200,1.0,2.400653266331658,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,2
2026060523,True,240,4800,4,80,20,20,4800,80,1104,15,15,1402,226,0.075,False,4012,4012,1104,0.508905782652044,0.8328813559322035,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064523,200,1200,12.0,0.06030150753768844,0.058729818169446585,3.151190251317746,0.26259918760981216,21,1,200,1.0,2.3996482412060303,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,3
2026060524,True,240,4800,5,100,20,20,4800,100,1109,16,16,1350,220,0.08,False,3848,3848,1109,0.49530925155925165,0.8733393970893972,0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064524,200,1200,12.0,0.06030150753768844,0.06465137438241148,3.2908965343808667,0.27424137786507224,19,1,200,1.0,2.4027638190954774,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,4
2026060525,True,240,4800,1,20,20,20,4800,20,672,18,18,1582,229,0.09,False,4328,4328,672,0.5530660813308688,0.8925184842883549,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064525,200,1200,12.0,0.06030150753768844,0.06254846628259936,3.3496268448888453,0.2791355704074038,22,1,200,1.0,2.3991457286432163,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,5
2026060526,True,240,4800,9,180,20,20,4800,180,1246,15,15,1180,221,0.075,False,4737,4737,1246,0.5420466540004223,0.8230557314756175,0,140,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064526,200,1200,12.0,0.06030150753768844,0.06804064399652628,3.327160951922825,0.2772634126602354,23,1,200,1.0,2.3971859296482414,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,6
2026060527,True,240,4800,1,20,20,20,4800,20,891,16,16,1450,235,0.08,False,5107,5107,891,0.592558253377717,0.8915850793029176,0,151,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064527,200,1200,12.0,0.06030150753768844,0.06142101977717467,3.2218007387174024,0.26848339489311684,23,1,200,1.0,2.4009045226130654,income_rule__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,income_rule,7
2026060528,True,240,4800,4,80,20,20,4800,80,761,15,15,1566,225,0.075,False,3528,3528,761,0.4852069160997734,0.8809863945578231,0,60,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064528,200,1200,12.0,0.06030150753768844,0.06590302779323841,3.351119216023208,0.27925993466860066,24,1,200,1.0,2.4003015075376886,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,0
2026060529,True,240,4800,9,180,20,20,4800,180,768,17,17,1544,220,0.085,False,4215,4215,768,0.5500035587188614,0.9033155397390273,0,67,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064529,200,1200,12.0,0.06030150753768844,0.060769070325958845,3.3674916480965473,0.2806243040080456,19,1,200,1.0,2.4047738693467338,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,1
2026060530,True,240,4800,3,60,20,20,4800,60,870,16,16,1634,229,0.08,False,3680,3680,870,0.4890706521739132,0.8398994565217393,0,61,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064530,200,1200,12.0,0.06030150753768844,0.06414024036267943,3.3421549934136805,0.2785129161178067,23,1,200,1.0,2.3967336683417084,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,2
2026060531,True,240,4800,4,80,20,20,4800,80,915,16,16,1557,226,0.08,False,3948,3948,915,0.5160030395136779,0.8488120567375887,0,63,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064531,200,1200,12.0,0.06030150753768844,0.0564599543902949,3.1937438845342623,0.26614532371118854,22,1,200,1.0,2.398542713567839,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,3
2026060532,True,240,4800,12,240,20,20,4800,240,693,18,18,1460,219,0.09,False,4420,4420,693,0.5269909502262444,0.873638009049774,0,71,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064532,200,1200,12.0,0.06030150753768844,0.05586503576402951,3.249615361854384,0.27080128015453203,22,1,200,1.0,2.400100502512563,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,4
2026060533,True,240,4800,10,200,20,20,4800,200,632,17,17,1648,220,0.085,False,3356,3356,632,0.4480423122765198,0.8402056019070323,0,56,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064533,200,1200,12.0,0.06030150753768844,0.05657690941669264,3.0364452901377956,0.25303710751148295,22,1,200,1.0,2.3998492462311556,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,5
2026060534,True,240,4800,1,20,20,20,4800,20,789,16,16,1489,228,0.08,False,3822,3822,789,0.49804814233385675,0.8845656724228155,0,66,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064534,200,1200,12.0,0.06030150753768844,0.06309755483968028,3.408812109811862,0.2840676758176552,23,1,200,1.0,2.398793969849246,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,6
2026060535,True,240,4800,3,60,20,20,4800,60,566,16,16,1778,228,0.08,False,3319,3319,566,0.4920864718288642,0.8784257306417598,0,54,200,20.0,lognormal,biased,random,0.01,0.1,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064535,200,1200,12.0,0.06030150753768844,0.065052612763913,3.3391615714128,0.2782634642844,20,1,200,1.0,2.397939698492462,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.100__topo-er__k-12,ab_grid,7
2026060536,True,240,4800,1,20,20,20,4800,20,803,16,16,1679,225,0.08,False,4076,4076,803,0.5090947006869482,0.8612684003925417,0,74,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064536,200,1200,12.0,0.06030150753768844,0.05672767243935969,3.4176014981270124,0.2848001248439177,22,1,200,1.0,2.3995477386934674,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,0
2026060537,True,240,4800,1,20,20,20,4800,20,860,16,16,1590,230,0.08,False,4756,4756,860,0.5609377628259042,0.8775820016820859,0,82,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064537,200,1200,12.0,0.06030150753768844,0.0631274331963186,3.083828789021855,0.25698573241848793,21,1,200,1.0,2.401959798994975,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,1
2026060538,True,240,4800,1,20,20,20,4800,20,867,16,16,1625,230,0.08,False,4338,4338,867,0.5128769017980637,0.8560719225449518,0,74,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064538,200,1200,12.0,0.06030150753768844,0.058886420768773665,3.4452866353904428,0.2871072196158702,22,1,200,1.0,2.3988442211055276,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,2
2026060539,True,240,4800,1,20,20,20,4800,20,1051,16,16,1430,227,0.08,False,3885,3885,1051,0.47941698841698854,0.8269665379665381,0,75,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064539,200,1200,12.0,0.06030150753768844,0.06004804210200291,3.449637662132068,0.28746980517767234,24,1,200,1.0,2.4007035175879397,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,3
2026060540,True,240,4800,1,20,20,20,4800,20,453,18,18,1827,234,0.09,False,3833,3833,453,0.5200952256717977,0.8989107748499872,0,68,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064540,200,1200,12.0,0.06030150753768844,0.061342395317997615,3.3105890714493698,0.27588242262078083,23,1,200,1.0,2.3991959798994973,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,4
2026060541,True,240,4800,4,80,20,20,4800,80,624,17,17,1683,228,0.085,False,3397,3397,624,0.4691448336767736,0.8660126582278482,0,62,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064541,200,1200,12.0,0.06030150753768844,0.06481725515626441,3.144837038703278,0.26206975322527315,21,1,200,1.0,2.4063819095477386,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,5
2026060542,True,240,4800,3,60,20,20,4800,60,697,18,18,1630,225,0.09,False,4592,4592,697,0.5424172473867597,0.8878593205574914,0,83,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064542,200,1200,12.0,0.06030150753768844,0.0610240145990919,2.8844410203711917,0.24037008503093263,20,1,200,1.0,2.405175879396985,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,6
2026060543,True,240,4800,5,100,20,20,4800,100,735,15,15,1543,232,0.075,False,4339,4339,735,0.5309967734501038,0.8691760774371977,0,82,200,20.0,lognormal,biased,random,0.01,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064543,200,1200,12.0,0.06030150753768844,0.06306861267387576,3.4985711369071804,0.29154759474226505,22,1,200,1.0,2.4052261306532663,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.200__topo-er__k-12,ab_grid,7
2026060544,True,240,4800,2,40,20,20,4800,40,892,15,15,1604,234,0.075,False,4365,4365,892,0.5100011454753723,0.8702394043528066,0,88,200,20.0,lognormal,biased,random,0.01,0.3,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064544,200,1200,12.0,0.06030150753768844,0.05783552919388826,3.269556544854363,0.27246304540453026,22,1,200,1.0,2.3997989949748746,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.300__topo-er__k-12,ab_grid,0
2026060545,True,240,4800,2,40,20,20,4800,40,651,17,17,1733,234,0.085,False,3519,3519,651,0.5036814435919297,0.9102401250355217,0,72,200,20.0,lognormal,biased,random,0.01,0.3,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064545,200,1200,12.0,0.06030150753768844,0.06425862164338401,3.3376638536557275,0.27813865447131064,25,1,200,1.0,2.407185929648241,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.300__topo-er__k-12,ab_grid,1
2026060546,True,240,4800,4,80,20,20,4800,80,763,18,18,1679,231,0.09,False,4217,4217,763,0.5330199193739626,0.8858631728717099,0,80,200,20.0,lognormal,biased,random,0.01,0.3,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064546,200,1200,12.0,0.06030150753768844,0.061792924578898435,3.4409301068170506,0.28674417556808757,23,1,200,1.0,2.3964824120603017,ab_grid__money-lognormal__income-biased__growth-random__a-0.010__b-0.300__topo-er__k-12,ab_grid,2
