scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
critical__base0016__c-0p675__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.675,normal,uniform,random,high_both,complete,5396,24,1,25,30,ok,15,8.619571631059996,0.03294751167439908,107,17,-191.439310571304,20,20,0.3333333333333333,0.03012555301325124,0.05062350439047987,ok,0.629757785467128,0.46242000103563685,-0.963900042211778,-1.1773219683684617,0.23906702179272699,2.2488631111660045,0.2950321413804075,True,False,24,-0.9631921193650785,-0.8995160394022935,0.36837785633449616,ok,120,15,8.619559215309128,0.032947055273611914,107,17,-191.43929990988792,20,20,0.2857142857142857,0.029649153223929046,0.03869870682443743,1.0661416069979168e-05
critical__base0085__c-0p850__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,uniform,uniform,random,high_wealth,complete,5390,23,1,23,30,ok,16,9.616946688604289,0.05190512880437703,99,18,-170.17379220548054,20,20,0.14285714285714285,0.031487402498313735,0.05254019487935729,ok,0.6055776892430278,0.5015724182855077,-1.8318088153611993,-3.0586416146940043,0.002223429635381866,2.704750342983973,0.16238992000521169,True,False,24,-3.4063101958709896,-1.6495339399345175,0.0990382959198438,ok,120,16,9.616942856765029,0.05190499851182273,99,18,-170.17379008224796,20,20,0.14285714285714285,0.035323862107749036,0.054376542518009885,2.1232325764231064e-06
critical__base0060__c-0p250__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.25,pareto,biased,random,high_income,complete,5385,32,1,33,30,ok,26,18.995848183815767,0.021327746466582975,86,27,-122.70354214626633,20,20,0.6666666666666666,0.024005807357709574,0.03637643753036409,ok,0.5141242937853108,0.6652902260569791,-0.08712205153359331,-0.2568748239282328,0.7972754061932609,2.241463443815128,0.2482065657732613,True,False,24,-0.07631138471412946,-0.2649414090835312,0.791054597969769,ok,120,26,18.995849602274156,0.021327773953993878,86,27,-122.70354214620211,20,20,0.6666666666666666,0.026204025148513048,0.038397366447900275,6.421885245799785e-11
critical__base0099__c-0p850__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,pareto,uniform,random,high_wealth,complete,5382,26,1,28,30,ok,15,7.599120882529585,0.029658177937967545,156,19,-304.20568359563555,20,20,0.5714285714285714,0.030235159549346146,0.042843414176805726,ok,0.675,0.3930425881096072,-1.5267899703484504,-1.3000271997642519,0.1935916469654302,2.177031118285976,0.3417633504519432,True,False,24,-1.4053676845442786,-1.0837505932902953,0.27847539670183785,ok,120,15,7.5990402118503715,0.02965493157169341,156,19,-304.2055490992318,20,20,0.47619047619047616,0.030239460821014842,0.045979158322131605,0.000134496403745743
critical__base0092__c-0p850__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,normal,uniform,random,high_wealth,complete,5381,25,1,25,30,ok,15,7.725784366581448,0.026304804351375277,147,18,-283.49625206151205,20,20,0.7619047619047619,0.031809584074808564,0.044928164557066164,ok,0.6704035874439461,0.3998753786293777,-0.7802181608529728,-0.7492547828241591,0.4537036557362054,1.7810663437428522,0.4173177417978259,True,False,24,-0.6645779971298742,-0.8409297244799178,0.40038730508911424,ok,120,15,7.725720573995279,0.026302796094738956,147,18,-283.49615510756377,20,20,0.6666666666666666,0.03003930798418919,0.042556485018955315,9.695394828668213e-05
critical__base0043__c-0p375__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.375,equal,biased,random,high_wealth,er_k24,5380,50,1,50,30,ok,43,25.974105848068387,0.022879951252712583,94,45,-149.18573604079296,20,20,0.7142857142857143,0.029144348292329238,0.044271224565051684,ok,0.5688073394495413,0.5642134971840521,-0.15043602117650545,-0.6274436396184385,0.5303684695130644,3.292727792003204,0.14624220418424227,True,False,24,-0.17263131664014253,-0.40688431521819696,0.6840929563701519,ok,120,43,25.974104268624295,0.022879928243492276,94,45,-149.1857360403192,20,20,0.7619047619047619,0.027615831396681306,0.03897883793878062,4.737614744954044e-10
critical__base0053__c-0p400__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.4,equal,biased,random,high_wealth,complete,5348,54,1,55,30,ok,44,23.987963183515788,0.03220290194038755,219,47,-370.94995232689166,20,20,0.3333333333333333,0.0273135857555541,0.039246894642720805,ok,0.602540834845735,0.5065998402364261,-0.6955909937236526,-1.4895854881403847,0.13633326004143803,3.5535195909513067,0.11415471637127365,True,False,24,-1.2120549889090517,-0.8342552654666907,0.4041371543942348,ok,120,44,23.987963030724288,0.032202899911566274,219,47,-370.94995231200426,20,20,0.3333333333333333,0.028220236510268032,0.040966180129936546,1.488740508648334e-08
critical__base0078__c-0p850__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,equal,uniform,random,high_wealth,complete,5335,26,1,27,30,ok,15,7.401252781546833,0.04408840734250702,152,19,-301.6574707518189,20,20,0.09523809523809523,0.03116163614050127,0.04285860714574571,ok,0.6826722338204593,0.38174042651366186,-2.3596996440263047,-2.1633485746514465,0.030514379678011183,2.420904916965815,0.28621836213019297,True,False,24,-2.541710428372473,-1.47206200119803,0.1410041355056894,ok,120,15,7.401137599453758,0.044083868599695875,152,19,-301.6572716037047,20,20,0.14285714285714285,0.029947993331340718,0.047138253645717984,0.00019914811417720557
critical__base0024__c-0p450__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.45,pareto,biased,random,low,er_k12,5321,23,1,23,30,ok,18,18.724969511420074,0.01998690630731703,124,19,-135.09902270418615,20,20,0.6666666666666666,0.02182267021520736,0.03773731906270076,ok,0.38613861386138615,0.951558870711613,-0.3671504459555258,-0.9218730461432549,0.3565948000559577,2.515229871582321,0.16067488008252115,True,False,24,-0.46857834295692324,-0.5831142839141608,0.5598163686280948,ok,120,18,18.724969111613362,0.01998689804624154,124,19,-135.09902270418567,20,20,0.9523809523809523,0.028781834838086478,0.03986599290100394,4.831690603168681e-13
critical__base0015__c-0p650__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.65,normal,uniform,random,high_both,complete,5306,24,1,26,30,ok,12,6.210594268578554,0.05177940747351012,257,17,-512.8510069778149,20,20,0.047619047619047616,0.026115408031088794,0.04329514520598408,ok,0.6838868388683886,0.3799628152972283,-5.616340336840232,-3.195122866460521,0.001397713231998196,2.2702310257504306,0.30879306159670744,True,False,24,-6.1974835874199945,-2.1870488122227143,0.028738960822770186,ok,120,12,6.210278235770548,0.05176414077165964,257,17,-512.8497534467932,20,20,0.047619047619047616,0.024034470017332644,0.037976080416044444,0.0012535310216890139
critical__base0006__c-0p650__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.65,pareto,uniform,random,high_both,complete,5303,24,1,24,30,ok,14,7.668750929891282,0.04218144260805878,128,17,-239.16071088467874,20,20,0.23809523809523808,0.03423498602324227,0.046826601624660354,ok,0.6521739130434783,0.4274440148269396,-1.3994050223010355,-1.4023457409433575,0.16081202758123925,2.198413765806444,0.3176463685952466,True,False,24,-1.3867719669156093,-1.0908451018539917,0.2753410468528742,ok,120,14,7.6687052017420205,0.04217959760794693,128,17,-239.16065165516687,20,20,0.09523809523809523,0.030121452256415316,0.042968249188739385,5.922951186221326e-05
critical__base0084__c-0p825__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,uniform,uniform,random,high_wealth,complete,5276,24,1,26,30,ok,10,5.314957570653557,0.04166389584603525,544,18,-1106.3641233971189,20,20,0.047619047619047616,0.019634312490716264,0.031379872390442404,ok,0.6948962422882782,0.36399273623399797,-9.592889375279707,-2.93742091850825,0.0033095456796987076,1.8736250762657052,0.42556523760082154,True,False,24,-9.033174248324272,-2.707075264851377,0.006787886641738098,ok,120,10,5.314113838355885,0.041603323695161176,544,18,-1106.3545721813389,20,20,0.047619047619047616,0.017911316374017563,0.02895676630041696,0.009551215779993072
critical__base0042__c-0p350__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.35,equal,biased,random,high_wealth,er_k24,5275,46,1,46,30,ok,41,30.051430906353293,0.02067023743443508,74,42,-102.8012684389938,20,20,0.8095238095238095,0.02854582746894733,0.04796610290066532,ok,0.5,0.6931471805599453,-0.21548571612190037,-1.3296341453757554,0.18363884220292093,3.563043045229031,0.08335064721216409,True,False,24,-0.5045446168429661,-0.7000049815877871,0.4839241934108085,ok,120,41,30.051432787162632,0.020670259979219896,74,42,-102.80126843899218,20,20,0.9047619047619048,0.03295059395230688,0.04649449464745652,1.6200374375330284e-12
critical__base0052__c-0p375__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.375,equal,biased,random,high_wealth,complete,5271,51,1,53,30,ok,40,18.60858012159849,0.03432431698918775,395,45,-740.1826131125522,20,20,0.047619047619047616,0.01963058045998327,0.027654412505007994,ok,0.6553228621291448,0.4226272455105502,-2.0564344465716227,-2.8495272241528515,0.004378425845853576,3.4908161232412427,0.1277686613482817,True,False,24,-3.579498397567966,-1.5689579853113815,0.11665772920145123,ok,120,40,18.608578742783422,0.03432429588494351,395,45,-740.1826119361439,20,20,0.047619047619047616,0.020486058853948795,0.03033758799636456,1.1764083183152252e-06
critical__base0068__c-0p225__money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,0.225,pareto,biased,random,high_wealth,complete,5264,35,1,35,30,ok,28,19.06543729266527,0.02544956339485871,152,30,-227.2755767835694,20,20,0.5238095238095238,0.02581267620592459,0.042903217039937686,ok,0.5379939209726443,0.6199080181915428,-0.18091861596383474,-0.43344279948282877,0.6646931129790596,2.4062894566213195,0.23735834387714908,True,False,24,-0.1575785942941188,-0.4075132026153052,0.6836310993140888,ok,120,28,19.06543792686288,0.025449570811689193,152,30,-227.27557678317288,20,20,0.5714285714285714,0.0264854846262369,0.038949921334161135,3.965112682635663e-10
critical__base0098__c-0p825__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,pareto,uniform,random,high_wealth,complete,5238,24,1,26,30,ok,16,9.238855862486643,0.03241096683044564,65,17,-114.91490605557048,20,20,0.6666666666666666,0.0391479904043441,0.05489954379133723,ok,0.6242774566473988,0.4711603673735594,-0.40080528008687377,-0.6435510844912323,0.5198665785382277,2.1523640717021997,0.3142731281381069,True,False,24,-0.3765080675102741,-0.5622544077045206,0.5739426967407013,ok,120,16,9.238849177194908,0.0324107368137469,65,17,-114.9149030319197,20,20,0.7619047619047619,0.04181738713490802,0.05947243983587894,3.0236507768677257e-06
critical__base0091__c-0p825__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,normal,uniform,random,high_wealth,complete,5228,24,1,26,30,ok,12,6.642110516118123,0.014256308316018207,239,17,-454.81318677665035,20,20,1.0,0.02459354647881127,0.03864362941691581,ok,0.6647966339410939,0.40827409871921955,-0.059993416354676476,-0.030885114994072385,0.9753611607749406,0.9328059619002983,0.5725681512012053,True,False,24,-0.6757907222110946,-0.7596423232778897,0.4474684133371336,ok,120,12,6.641975560522381,0.01425027678237134,239,17,-454.81276321156,20,20,0.9523809523809523,0.026929550480462888,0.04388628663040032,0.0004235650903297028
critical__base0077__c-0p825__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,equal,uniform,random,high_wealth,complete,5224,25,1,26,30,ok,12,5.914759642715183,0.03177029806782228,283,18,-584.2342415691835,20,20,0.23809523809523808,0.026756904287012717,0.03516130159027822,ok,0.7036649214659686,0.35145299995758067,-3.8549882746789406,-1.885695367550435,0.05933601751105992,1.9739410318258181,0.410575815452835,True,False,24,-3.5785833022259212,-1.7488823612785003,0.08031135615327,ok,120,12,5.914197283107683,0.031734743568212265,283,18,-584.2314777432088,20,20,0.2857142857142857,0.024276723469696518,0.03659189454829335,0.0027638259747391203
critical__base0051__c-0p350__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.35,equal,biased,random,high_wealth,complete,5201,47,1,47,30,ok,40,24.140605506397716,0.03068836274228348,120,42,-191.19586804374717,20,20,0.5238095238095238,0.032328676923645584,0.04785786254412041,ok,0.5698924731182795,0.5623075796011342,-0.5425582024485098,-2.0224664662582867,0.04312818454249731,3.5627484191082828,0.09081115234441238,True,False,24,-1.2996643288039547,-1.04603878340214,0.2955431266249342,ok,120,40,24.140604583404606,0.0306883482238276,120,42,-191.19586804299684,20,20,0.3333333333333333,0.027700418073346146,0.04196518656756978,7.503331289626658e-10
critical__base0041__c-0p325__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.325,equal,biased,random,high_wealth,er_k24,5195,44,1,44,30,ok,38,25.911496433819735,0.028411035948616048,91,39,-133.65563776038937,20,20,0.6190476190476191,0.03075200340042165,0.049131202546832134,ok,0.5284974093264249,0.6377173756206145,-0.1918733497754912,-0.8342586100507958,0.40413527008993555,3.3000473356381717,0.12687513213462534,True,False,24,-0.2678316815898887,-0.49851698903940844,0.6181196977939973,ok,120,38,25.911492925655086,0.028410996257351995,91,39,-133.6556377603672,20,20,0.8571428571428571,0.033955898545997176,0.04802442134160171,2.2168933355715126e-11
critical__base0059__c-0p225__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.225,pareto,biased,random,high_income,complete,5187,28,1,30,30,ok,24,22.356727091487027,0.032987609898589954,45,24,-53.05761335784747,20,20,0.3333333333333333,0.030205377890551437,0.045565673171047004,ok,0.423076923076923,0.8602012652231117,0.08111355588244495,0.2946200811859416,0.768284120164952,-20.967227496033676,1.066566658091194,True,False,24,0.001319036192668932,0.14230019553844278,0.8868428920806224,ok,120,24,22.356728431686115,0.03298759750111524,45,24,-53.0576133578477,20,20,0.47619047619047616,0.0319629021073538,0.04612830818803771,-2.2737367544323206e-13
critical__base0023__c-0p425__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.425,pareto,biased,random,low,er_k12,5186,20,1,20,30,ok,15,12.422686469709213,0.027054439406663855,319,18,-432.49960874050794,20,20,0.19047619047619047,0.01810665997453831,0.040405873570229865,ok,0.485483870967742,0.7226092132902614,-3.009683834019864,-3.639066430638856,0.0002736282128474423,2.5256985380122106,0.16334690479428887,True,False,24,-4.694370852823328,-2.071898333995167,0.038274923382030826,ok,120,15,12.422687458554165,0.027054468582665026,319,18,-432.49960873024605,20,20,0.14285714285714285,0.018347867693616893,0.02983852253059099,1.026188556352281e-08
critical__base0005__c-0p625__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.625,pareto,uniform,random,high_both,complete,5136,21,1,24,30,ok,10,5.755775158344954,0.042094079414284113,352,15,-674.8480727445339,20,20,0.047619047619047616,0.020318474926093576,0.02811041351009863,ok,0.6634799235181644,0.4102566841180637,-6.767624869174247,-2.8596800893642107,0.0042406856097818475,1.974390244880955,0.3669914332852448,True,False,24,-6.714936364766693,-2.262013877425675,0.02369654590992399,ok,120,10,5.755439728748644,0.0420755193669734,352,15,-674.8460532009055,20,20,0.09523809523809523,0.022432407814364456,0.029893202287508525,0.002019543628307474
critical__base0050__c-0p325__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.325,equal,biased,random,high_wealth,complete,5126,45,1,45,30,ok,37,20.867287793389735,0.022183729134291563,143,40,-239.10163487667336,20,20,0.7619047619047619,0.026729753387554834,0.037011612371987315,ok,0.596045197740113,0.5174387796577079,-0.299375917933992,-0.8097518047663842,0.41808283726250806,3.0839960285586328,0.1752066230005427,True,False,24,-0.31206206407675907,-0.5502302347146487,0.5821614684147907,ok,120,37,20.867284232213052,0.022183670636871655,143,40,-239.10163486950614,20,20,0.7142857142857143,0.024887733600717943,0.03386094734688868,7.1672161539027e-09
critical__base0067__c-0p200__money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,0.2,pareto,biased,random,high_wealth,complete,5124,31,1,32,30,ok,26,22.043939361564966,0.017479523605905323,77,27,-97.78680646338509,20,20,0.8571428571428571,0.03275085098134835,0.0537605223101124,ok,0.45774647887323944,0.7814397877056236,0.1324456900438573,0.4245160358854329,0.6711895129819915,-27.21806038999253,1.2065932571445992,True,False,24,0.0016132344476034177,0.1854798270145918,0.8528527014486718,ok,120,26,22.04393693121233,0.017479565091379268,77,27,-97.7868064633836,20,20,0.9523809523809523,0.030014685470032516,0.04942738041225479,1.4921397450962104e-12
critical__base0040__c-0p300__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.3,equal,biased,random,high_wealth,er_k24,5120,41,1,42,30,ok,33,20.138207203834867,0.03653908485697416,196,36,-313.1281917962959,20,20,0.09523809523809523,0.024328213759551236,0.03555699864301759,ok,0.5711159737417943,0.5601629835715112,-0.9981816780486921,-2.0980245156206747,0.035902979784963374,3.333932945835938,0.11226420250520876,True,False,24,-1.9893243094457302,-1.1110609518486845,0.26654211419683127,ok,120,33,20.138206217758402,0.036539068165502064,196,36,-313.128191793745,20,20,0.19047619047619047,0.027522377995584046,0.042531068649093826,2.5509052647976205e-09
critical__base0014__c-0p625__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.625,normal,uniform,random,high_both,complete,5095,24,1,26,30,ok,11,6.1968841438727305,0.02890168183046249,279,16,-532.8838337761734,20,20,0.23809523809523808,0.022889854706016725,0.035503423567254645,ok,0.665868263473054,0.40666343060027305,-0.9336022571939042,-0.39813471035195536,0.6905308896002276,1.295448325399327,0.5220482774681304,True,False,24,-1.3984745203854088,-1.025060265292464,0.3053347526424155,ok,120,11,6.196673059461002,0.02888962828748831,279,16,-532.882956236078,20,20,0.2857142857142857,0.023165005785579985,0.03807646562786405,0.000877540095416407
critical__base0083__c-0p800__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,uniform,uniform,random,high_wealth,complete,5013,24,1,30,30,ok,10,5.390966467406122,0.041651921215974386,324,16,-652.0978867488609,20,20,0.047619047619047616,0.022755153339429512,0.03670630544812224,ok,0.6899521531100479,0.3711330271139623,-5.097692051161586,-1.7390903213838975,0.08201887683380041,1.8332391613380077,0.43150833572649067,True,False,24,-4.906699151716623,-1.7814555764509947,0.0748380559434548,ok,120,10,5.390245826959626,0.04160085323461671,324,16,-652.0931962026787,20,20,0.047619047619047616,0.022422543165859583,0.03108052364915701,0.00469054618224618
critical__base0058__c-0p200__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.2,pareto,biased,random,high_income,complete,5006,24,1,25,30,ok,19,17.31728040793274,0.010283954490283409,161,21,-196.77821973013144,20,20,0.9047619047619048,0.023878597602988983,0.03855194258676824,ok,0.4390243902439025,0.823200308808143,0.015553154495052013,0.029116427163386697,0.9767717343705425,0.762635680447895,0.37440893688213694,True,False,24,-0.043444397749585306,-0.1994840797956169,0.8418840955748582,ok,120,19,17.317279591264057,0.010283938802140069,161,21,-196.77821973012152,20,20,0.9523809523809523,0.02307952310530379,0.035395264126945866,9.919176591210999e-12
critical__base0049__c-0p300__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.3,equal,biased,random,high_wealth,complete,4984,41,1,42,30,ok,35,22.87923850261173,0.0413655168995265,66,36,-100.26621506682801,20,20,0.2857142857142857,0.03245737948908621,0.04817207238996922,ok,0.5448275862068965,0.6072858899535529,-0.34341573448351026,-1.5170733507311693,0.1292481657032647,3.4493784339502405,0.08877719042850934,True,False,24,-0.8926932332225093,-0.7547638009369402,0.4503907173792574,ok,120,35,22.879241447704544,0.04136556521594725,66,36,-100.26621506673986,20,20,0.09523809523809523,0.030269478650188874,0.04209490323192326,8.814993179839803e-11
critical__base0066__c-0p175__money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,0.175,pareto,biased,random,high_wealth,complete,4976,27,1,27,30,ok,21,13.744882183006684,0.027915821671835928,114,23,-179.2269599341941,20,20,0.47619047619047616,0.028573982792383205,0.043000427057075484,ok,0.5632183908045977,0.5740878205439571,-0.40734699641780114,-0.8539712315774316,0.39312092953808675,2.415964484738144,0.24330959229889115,True,False,24,-0.36150543438386595,-0.6280420667478198,0.529976382865285,ok,120,21,13.7448822057814,0.027915822234045207,114,23,-179.22695991598033,20,20,0.6666666666666666,0.03228401515822229,0.044269206503730375,1.8213768271380104e-08
critical__base0090__c-0p800__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,normal,uniform,random,high_wealth,complete,4968,26,1,27,30,ok,14,7.313993487746608,0.04088103085126815,91,16,-175.6618180838667,20,20,0.2857142857142857,0.035387171157397604,0.05446519424321493,ok,0.675,0.3930425881096072,0.9008698642174571,0.8663927280003666,0.38627483047457756,-19.24256549644601,1.875886226525718,True,False,24,-0.0023605645671693765,-0.062203744305509644,0.9504005807419493,ok,120,14,7.313904104237978,0.040885354023188936,91,16,-175.6617266386164,20,20,0.47619047619047616,0.04013954343013397,0.05707493846638612,9.144525031956618e-05
critical__base0039__c-0p275__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.275,equal,biased,random,high_wealth,er_k24,4967,36,1,36,30,ok,30,18.368153401195496,0.04738205676626778,143,32,-229.26657609953293,20,20,0.09523809523809523,0.029721579989363416,0.043884307435596015,ok,0.5718562874251496,0.5588675649300707,-1.2164913293880173,-3.3832102814173473,0.0007164375358739972,3.338029079002738,0.090996790085355,True,False,24,-3.5002664536831567,-1.706108351087077,0.08798790800599755,ok,120,30,18.368155140056796,0.0473820891916919,143,32,-229.26657609601278,20,20,0.047619047619047616,0.027672837346757784,0.04172541601457385,3.520142399793258e-09
critical__base0097__c-0p800__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,pareto,uniform,random,high_wealth,complete,4943,24,1,26,30,ok,9,4.848784124002832,0.04622915998088262,469,16,-968.680473996274,20,20,0.047619047619047616,0.018496937785741754,0.028351292362337792,ok,0.7014640356460853,0.35458564854276137,-10.969465361569721,-3.2565355369474003,0.0011278081182713327,1.8744504134790734,0.42906867927854486,True,False,24,-10.53177105812814,-2.8476791717041485,0.004403929639289419,ok,120,9,4.84728938642251,0.046134523445090614,469,16,-968.6629148390094,20,20,0.047619047619047616,0.01882623170373825,0.027126963865788934,0.01755915726459989
critical__base0076__c-0p800__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,equal,uniform,random,high_wealth,complete,4926,25,1,30,30,ok,15,7.155989848785532,0.024104099199537266,58,16,-117.69295249274765,20,20,0.7142857142857143,0.031918971031344,0.04578139771504527,ok,0.7010309278350515,0.3552032733272762,0.6447712937426111,0.6891479878252588,0.4907301440095234,-22.151941858458734,2.0235121047457936,True,False,24,-0.0011165055364337206,-0.037660868890269504,0.9699580759495073,ok,120,15,7.155811514243627,0.024110782134073916,58,16,-117.69282483148623,20,20,0.9047619047619048,0.03556214714897619,0.05384038213570767,0.00012766126141627865
critical__base0022__c-0p400__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.4,pareto,biased,random,low,er_k12,4923,19,1,19,30,ok,15,16.736890482203215,0.025835556882524036,119,16,-123.12350048344048,20,20,0.47619047619047616,0.02450159187758432,0.040072588008044946,ok,0.36363636363636365,1.0116009116784799,-0.5484087638800363,-1.4054132111392799,0.15989844050134772,2.451066993616728,0.14804080287207358,True,False,24,-0.8250614241461607,-0.8131270119844208,0.41614524083727533,ok,120,15,16.736891455871717,0.025835579501224615,119,16,-123.12350048344018,20,20,0.2857142857142857,0.021675531944061216,0.03741996570532465,2.984279490192421e-13
critical__base0048__c-0p275__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.275,equal,biased,random,high_wealth,complete,4879,36,1,39,30,ok,30,19.538547039510245,0.025078147349612778,135,32,-207.42508848276736,20,20,0.6666666666666666,0.03010686457399932,0.04521630997227227,ok,0.5514950166112957,0.5951224763923324,-0.3869667497298981,-0.8956049582302533,0.3704637866480923,2.999149402582201,0.16218110634093613,True,False,24,-0.4729366348138342,-0.5798761307540796,0.561998153248408,ok,120,30,19.53854587222667,0.02507815434457994,135,32,-207.42508848212523,20,20,0.6666666666666666,0.030858728506179905,0.045996703156760174,6.421316811611177e-10
critical__base0038__c-0p250__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.25,equal,biased,random,high_wealth,er_k24,4826,33,1,33,30,ok,27,17.204895276576334,0.03733790967816819,136,29,-213.6342112149079,20,20,0.23809523809523808,0.028253990619523866,0.045552045231549425,ok,0.5612903225806452,0.577516998264663,-1.0934855197895246,-2.830659471171756,0.004645214795682689,3.1980458772608777,0.10708698003621703,True,False,24,-2.5564393538031513,-1.4751962725638141,0.1401597832963252,ok,120,27,17.204896997755178,0.03733794815674918,136,29,-213.6342112118749,20,20,0.38095238095238093,0.03107059941847041,0.051090899165610625,3.0329943001561332e-09
